"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00155097","1998-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","161.5","1,0","14",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","13","1,0","","","19980607","+,,0","19980630","+,,0","19980630","+,,0","1","","19980609",",,0","19980626","+,1,0","5.0",",0,07,+","0",",,0,30,+","0",",,0,30,+","50.0",",,0,09,","35.0","1,0,26,+","","","","","","","11.6","1,0","","","","","","","","","","","","","","","","","","","","","177.6",",,,0","0",",,,0","23.51","1,0","30.03","1,,,0","16.99",",,,0","",""
"USC00155097","1998-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","202.3","1,0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","9","1,0","1","","19980726","+,,0","19980731","+,,0","19980731","+,,0","1","","19980708",",,0","19980719",",1,0","15.6",",0,26,+","0",",,0,31,+","0",",,0,31,+","31.5",",,0,08,","35.6","1,0,19,","0.0","0","","","","","0.0","1,0","","","","","","","","","","","","","","","","","","","","","109.2",",,,0","0",",,,0","25.10","1,0","30.94","1,,,0","19.26",",,,0","",""
"USC00155097","1998-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","174.9","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","10","1,0","","","19980823",",,0","19980831","+,,0","19980831","+,,0","","","19980809",",,0","19980826","+,1,0","12.8",",0,23,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,09,","34.4","1,0,26,+","0.0","0","","","","","0.0","1,0","","","","","","","","","","","","","","","","","","","","","28.3",",,,0","0",",,,0","24.18","1,0","30.90","1,,,0","17.45",",,,0","",""
"USC00155097","1998-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","140.6","2,0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","28","2,0","17","2,0","","","19980924",",,0","19980930","+,,0","19980930","+,,0","","","19980919",",,0","19980907","+,2,0","5.6",",0,24,","0",",,0,30,+","0",",,0,30,+","9.4",",,0,19,","36.1","2,0,07,+","3.5","0","","","","","3.5","2,0","","","","","","","","","","","","","","","","","","","","","32.0",",,,0","0",",,,0","23.27","2,0","32.23","2,,,0","14.32",",,,0","",""
"USC00155097","1998-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","22.0",",0","3",",0","3",",0","1",",0","","","0",",0","0",",0","3",",0","0",",0","24",",0","0",",0","","","19981023",",,0","","","19981031","+,,0","","","19981003",",,0","19981006","+,,0","-3.3",",0,23,","","","0",",,0,31,+","40.6",",,0,03,","29.4",",0,06,+","105.5","0","","","","","102.0",",0","","","","","","","","","","","","","","","","","","","","","67.8",",,,0","0",",,,0","15.75",",0","23.96",",,,0","7.54",",,,0","",""
"USC00155097","1998-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","2,0","10",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","10","1,0","0","2,0","9","2,0","0","2,0","","","19981112","+,1,0","19981130","+,,0","19981130","+,,0","","","19981126",",,0","19981102",",2,0","-5.6","1,0,12,+","0",",,0,30,+","0",",,0,30,+","24.9",",,0,26,","24.4","2,0,02,","342.3","0","","","","","236.8","2,0","","","","","","","","","","","","","","","","","","","","","70.5",",,,0","0",",,,0","9.90","2,0","17.32","2,,,0","2.48","1,,,0","",""
"USC00155097","1998-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","","","0.0","5,0","6",",0","5",",0","1",",0","0",",0","0",",0","0","2,0","16","2,0","2","3,0","2","3,0","0","3,0","3","","19981225",",2,0","19981231","+,,0","19981231","+,,0","","","19981207",",,0","19981206",",3,0","-12.8","2,0,25,","0",",,0,31,+","0",",,0,31,+","41.7",",,0,07,","23.3","3,0,06,","688.3","0","","","","","346.0","3,0","","","","","","","","","","","","","","","","","","","","","76.0",",,,0","0",",,,0","4.85","5,0","10.75","3,,,0","-1.04","2,,,0","",""
"USC00155097","1999-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0","5,0","12",",0","7",",0","2",",0","0",",0","0",",0","1",",0","20",",0","2","5,0","1","5,0","0","5,0","","","19990105",",,0","19990111","+,,0","19990111","+,,0","","","19990108",",,0","19990122",",5,0","-17.8",",0,05,","0",",T,0,11,+","0",",T,0,11,+","44.5",",,0,08,","21.1","5,0,22,","1057.3","0","","","","","369.0","5,0","","","","","","","","","","","","","","","","","","","","","121.9",",,,0","0",",T,,0","4.04","5,0","10.15","5,,,0","-2.06",",,,0","",""
"USC00155097","1999-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.8","0","0.8","4,0","8",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","14","1,0","0","3,0","3","3,0","0","3,0","","","19990222","+,1,0","19990228","+,,0","19990228","+,,0","","","19990207",",,0","19990211",",3,0","-11.1","1,0,22,+","0",",,0,28,+","0",",,0,28,+","12.7",",,0,07,","23.3","3,0,11,","1352.3","0","","","","","295.0","3,0","","","","","","","","","","","","","","","","","","","","","22.1",",,,0","0",",,,0","6.23","4,0","12.94","3,,,0","-0.48","1,,,0","",""
"USC00155097","1999-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.8","0","0.0","1,0","6","2,0","3","2,0","1","2,0","0","3,0","0",",0","0",",0","22",",0","0","1,0","2","1,0","0","1,0","","","19990311",",,0","19990310",",3,0","19990314",",,0","","","19990306",",2,0","19990317",",1,0","-6.7",",0,11,","0","3,T,0,10,","18",",,0,14,","30.5","2,,0,06,","23.9","1,0,17,","1711.0","0","","","","","358.7","1,0","","","","","","","","","","","","","","","","","","","","","41.4","2,,,0","21",",,,0","6.43","1,0","13.79","1,,,0","-0.93",",,,0","",""
"USC00155097","1999-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","11.3","0","10.5","3,0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0","3,0","18","3,0","0","3,0","","","19990413",",,0","19990430","+,,0","19990430","+,,0","","","19990426",",,0","19990423",",3,0","-0.6",",0,13,","0",",,0,30,+","0",",,0,30,+","15.5",",,0,26,","29.4","3,0,23,","1815.1","0","","","","","104.1","3,0","","","","","","","","","","","","","","","","","","","","","56.7",",,,0","0",",,,0","14.85","3,0","22.57","3,,,0","7.13",",,,0","",""
"USC00155097","1999-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","44.7","0","33.4",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","19990528","+,,0","19990531","+,,0","19990531","+,,0","1","","19990505",",,0","19990531",",,0","3.9",",0,28,+","0",",,0,31,+","0",",,0,31,+","21.1",",,0,05,","31.7",",0,31,","1840.1","0","","","","","25.0",",0","","","","","","","","","","","","","","","","","","","","","51.7",",,,0","0",",,,0","18.60",",0","27.76",",,,0","9.45",",,,0","",""
"USC00155097","1999-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","181.3","0","136.6","1,0","6","1,0","5","1,0","1","1,0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","7","1,0","","","19990619",",,0","19990630","+,,0","19990630","+,,0","1","","19990602",",1,0","19990610","+,1,0","7.2",",0,19,","0",",,0,30,+","0",",,0,30,+","26.7","1,,0,02,","35.0","1,0,10,+","1840.7","0","","","","","0.6","1,0","","","","","","","","","","","","","","","","","","","","","69.1","1,,,0","0",",,,0","23.02","1,0","30.18","1,,,0","15.86",",,,0","",""
"USC00155097","1999-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","458.6","0","277.3","1,0","7",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","23",",0","","","19990708",",1,0","19990731","+,,0","19990731","+,,0","","","19990728",",,0","19990731","+,,0","16.7","1,0,08,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,28,","37.8",",0,31,+","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","24.9",",,,0","0",",,,0","27.54","1,0","33.72",",,,0","21.37","1,,,0","",""
"USC00155097","1999-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","688.0","0","229.4","1,0","3",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","25",",0","","","19990826",",1,0","19990831","+,,0","19990831","+,,0","","","19990808",",,0","19990817",",,0","9.4","1,0,26,","0",",,0,31,+","0",",,0,31,+","16.8",",,0,08,","37.8",",0,17,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","18.4",",,,0","0",",,,0","26.00","1,0","34.10",",,,0","17.91","1,,,0","",""
"USC00155097","1999-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","803.9","0","115.9","4,0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","25","4,0","11","4,0","","","19990930",",,0","19990930","+,,0","19990930","+,,0","","","19990920",",,0","19990904",",4,0","4.4",",0,30,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,20,","37.2","4,0,04,","6.9","0","","","","","6.9","4,0","","","","","","","","","","","","","","","","","","","","","54.0",",,,0","0",",,,0","22.36","4,0","31.14","4,,,0","13.58",",,,0","",""
"USC00155097","1999-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","821.0","0","17.1",",0","1",",0","1",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","22",",0","0",",0","","","19991025",",,0","19991031","+,,0","19991031","+,,0","","","19991009",",,0","19991008","+,,0","-1.7",",0,25,","0",",,0,31,+","0",",,0,31,+","74.7",",,0,09,","27.8",",0,08,+","106.0","0","","","","","99.1",",0","","","","","","","","","","","","","","","","","","","","","74.7",",,,0","0",",,,0","15.69",",0","22.94",",,,0","8.44",",,,0","",""
"USC00155097","1999-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","829.1","0","8.1","2,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","4","1,0","0","1,0","14","1,0","0","1,0","","","19991130",",1,0","19991130","+,,0","19991130","+,,0","","","19991102",",,0","19991108",",1,0","-4.4","1,0,30,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,02,","25.6","1,0,08,","260.3","0","","","","","154.3","1,0","","","","","","","","","","","","","","","","","","","","","41.5",",,,0","0",",,,0","13.02","2,0","19.04","1,,,0","7.00","1,,,0","",""
"USC00155097","1999-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","829.1","0","0.0","1,0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0","1,0","0","1,0","0","1,0","","","19991225",",,0","19991231","+,,0","19991231","+,,0","","","19991213",",,0","19991204",",1,0","-13.3",",0,25,","0",",,0,31,+","0",",,0,31,+","33.5",",,0,13,","20.0","1,0,04,","640.9","0","","","","","380.6","1,0","","","","","","","","","","","","","","","","","","","","","91.9",",,,0","0",",,,0","5.60","1,0","10.54","1,,,0","0.66",",,,0","",""
"USC00155097","2000-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","12",",0","9",",0","1",",0","0",",0","0",",0","0",",0","23",",0","6",",0","0",",0","0",",0","","","20000127","+,,0","20000131","+,,0","20000131","+,,0","","","20000104",",,0","20000104","+,,0","-13.3",",0,27,+","0",",,0,31,+","0",",,0,31,+","31.8",",,0,04,","20.6",",0,04,+","1122.5","0","","","","","481.6",",0","","","","","","","","","","","","","","","","","","","","","70.1",",,,0","0",",,,0","2.80",",0","7.33",",,,0","-1.73",",,,0","",""
"USC00155097","2000-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","1.9","0","1.9",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","15",",0","0",",0","7",",0","0",",0","","","20000202",",,0","20000229","+,,0","20000229","+,,0","","","20000218",",,0","20000226","+,,0","-8.9",",0,02,","0",",,0,29,+","0",",,0,29,+","34.0",",,0,18,","24.4",",0,26,+","1417.5","0","","","","","295.0",",0","","","","","","","","","","","","","","","","","","","","","96.6",",,,0","0",",,,0","8.23",",0","14.52",",,,0","1.93",",,,0","",""
"USC00155097","2000-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","5.5","0","3.6","1,0","10",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","5","1,0","0",",0","10",",0","0",",0","","","20000312",",1,0","20000331","+,,0","20000331","+,,0","","","20000319",",,0","20000307",",,0","-3.9","1,0,12,","0",",,0,31,+","0",",,0,31,+","30.0",",,0,19,","26.7",",0,07,","1612.2","0","","","","","194.7",",0","","","","","","","","","","","","","","","","","","","","","97.1",",,,0","0",",,,0","12.04","1,0","18.68",",,,0","5.41","1,,,0","",""
"USC00155097","2000-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","8.5","0","3.0",",0","13",",0","10",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","0",",0","","","20000409",",,0","20000430","+,,0","20000430","+,,0","","","20000424",",,0","20000401",",,0","-3.3",",0,09,","0",",,0,30,+","0",",,0,30,+","29.5",",,0,24,","25.6",",0,01,","1751.7","0","","","","","139.5",",0","","","","","","","","","","","","","","","","","","","","","140.9",",,,0","0",",,,0","13.78",",0","20.50",",,,0","7.06",",,,0","",""
"USC00155097","2000-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","99.2","0","90.7","1,0","14",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","0","1,0","","","20000515",",,0","20000531","+,,0","20000531","+,,0","","","20000524",",,0","20000531","+,1,0","5.0",",0,15,","0",",,0,31,+","0",",,0,31,+","38.4",",,0,24,","30.6","1,0,31,+","1764.4","0","","","","","12.7","1,0","","","","","","","","","","","","","","","","","","","","","143.0",",,,0","0",",,,0","21.00","1,0","27.28","1,,,0","14.72",",,,0","",""
"USC00155097","2000-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","269.0","0","169.8","1,0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","10","1,0","","","20000607",",,0","20000630","+,,0","20000630","+,,0","","","20000619",",,0","20000613",",1,0","7.8",",0,07,","0",",,0,30,+","0",",,0,30,+","20.1",",,0,19,","35.0","1,0,13,","1766.3","0","","","","","1.9","1,0","","","","","","","","","","","","","","","","","","","","","68.6",",,,0","0",",,,0","24.17","1,0","30.38","1,,,0","17.95",",,,0","",""
"USC00155097","2000-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","470.2","0","201.2",",0","8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","20000725","+,,0","20000731","+,,0","20000731","+,,0","","","20000729",",,0","20000710",",,0","14.4",",0,25,+","0",",,0,31,+","0",",,0,31,+","49.0",",,0,29,","35.6",",0,10,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","143.8",",,,0","0",",,,0","24.82",",0","30.99",",,,0","18.65",",,,0","",""
"USC00155097","2000-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","668.5","0","198.3","1,0","8","2,0","4","2,0","0","2,0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","11","1,0","","","20000819",",,0","20000831","+,,0","20000831","+,,0","","","20000827",",2,0","20000817",",1,0","10.0",",0,19,","0",",,0,31,+","0",",,0,31,+","15.7","2,,0,27,","37.2","1,0,17,","0.0","0","","","","","0.0","1,0","","","","","","","","","","","","","","","","","","","","","42.2","2,,,0","0",",,,0","24.99","1,0","31.43","1,,,0","18.54",",,,0","",""
"USC00155097","2000-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","775.5","0","107.0",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","","","20000925",",,0","20000930","+,,0","20000930","+,,0","","","20000911",",,0","20000901",",,0","0.6",",0,25,","0",",,0,30,+","0",",,0,30,+","27.2",",,0,11,","37.2",",0,01,","30.5","0","","","","","30.5",",0","","","","","","","","","","","","","","","","","","","","","81.1",",,,0","0",",,,0","20.88",",0","27.62",",,,0","14.15",",,,0","",""
"USC00155097","2000-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","822.9","0","47.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","27",",0","0",",0","","","20001009",",,0","20001031","+,,0","20001031","+,,0","","","20001006",",,0","20001004",",,0","-2.2",",0,09,","0",",,0,31,+","0",",,0,31,+","11.7",",,0,06,","31.7",",0,04,","106.6","0","","","","","76.1",",0","","","","","","","","","","","","","","","","","","","","","17.4",",,,0","0",",,,0","17.41",",0","24.99",",,,0","9.83",",,,0","",""
"USC00155097","2000-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","832.9","0","10.0",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","10",",0","0",",0","5",",0","1",",0","","","20001122","+,,0","20001130","+,,0","20001130","+,,0","","","20001109",",,0","20001101",",,0","-8.3",",0,22,+","0",",,0,30,+","0",",,0,30,+","42.9",",,0,09,","33.9",",0,01,","419.3","0","","","","","312.7",",0","","","","","","","","","","","","","","","","","","","","","103.8",",,,0","0",",,,0","8.24",",0","13.91",",,,0","2.58",",,,0","",""
"USC00155097","2000-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","832.9","0","0.0","2,0","9",",0","7",",0","1",",0","0",",0","0",",0","0","2,0","25","2,0","10",",0","0",",0","0",",0","","","20001222",",2,0","20001231","+,,0","20001231","+,,0","","","20001217",",,0","20001212","+,,0","-16.7","2,0,22,","0",",,0,31,+","0",",,0,31,+","36.1",",,0,17,","14.4",",0,12,+","984.3","0","","","","","565.0",",0","","","","","","","","","","","","","","","","","","","","","67.7",",,,0","0",",,,0","-1.08","2,0","3.51",",,,0","-5.66","2,,,0","",""
"USC00155097","2001-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0","1,0","13",",0","5",",0","0",",0","","","0",",0","0",",0","26",",0","3","1,0","0","1,0","0","1,0","","","20010103",",,0","","","20010131","+,,0","","","20010119",",,0","20010130",",1,0","-15.6",",0,03,","","","0",",,0,31,+","23.4",",,0,19,","16.7","1,0,30,","1491.8","0","","","","","507.5","1,0","","","","","","","","","","","","","","","","","","","","","54.8",",,,0","0",",,,0","1.38","1,0","6.72","1,,,0","-3.96",",,,0","",""
"USC00155097","2001-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","1",",0","0",",0","","","20010203",",,0","20010228","+,,0","20010228","+,,0","","","20010214",",,0","20010208",",,0","-11.1",",0,03,","0",",,0,28,+","0",",,0,28,+","23.6",",,0,14,","21.7",",0,08,","1803.9","0","","","","","312.1",",0","","","","","","","","","","","","","","","","","","","","","105.6",",,,0","0",",,,0","7.19",",0","12.64",",,,0","1.74",",,,0","",""
"USC00155097","2001-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.0","0","0.0","1,0","13",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","12","1,0","0",",0","0",",0","0",",0","","","20010310",",1,0","20010331","+,,0","20010331","+,,0","","","20010304",",,0","20010323","+,,0","-7.2","1,0,10,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,04,","19.4",",0,23,+","2149.6","0","","","","","345.7",",0","","","","","","","","","","","","","","","","","","","","","70.9",",,,0","0",",,,0","6.92","1,0","12.76",",,,0","1.08","1,,,0","",""
"USC00155097","2001-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","40.7","0","40.7","1,0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0","1,0","20","1,0","0","1,0","","","20010418",",,0","20010430","+,,0","20010430","+,,0","","","20010403",",,0","20010430","+,1,0","-2.2",",0,18,","0",",,0,30,+","0",",,0,30,+","32.5",",,0,03,","28.9","1,0,30,+","2238.7","0","","","","","89.1","1,0","","","","","","","","","","","","","","","","","","","","","68.3",",,,0","0",",,,0","16.80","1,0","23.32","1,,,0","10.28",",,,0","",""
"USC00155097","2001-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","110.8","0","70.1","2,0","10",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","28","2,0","0","2,0","","","20010525",",,0","20010531","+,,0","20010531","+,,0","","","20010508",",,0","20010516","+,2,0","7.2",",0,25,","0",",,0,31,+","0",",,0,31,+","43.7",",,0,08,","31.7","2,0,16,+","2251.7","0","","","","","13.0","2,0","","","","","","","","","","","","","","","","","","","","","116.3",",,,0","0",",,,0","20.40","2,0","27.00","2,,,0","13.80",",,,0","",""
"USC00155097","2001-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","243.8","0","133.0","1,0","15",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","29","1,0","6","1,0","","","20010603",",,0","20010630","+,,0","20010630","+,,0","","","20010604",",,0","20010614",",1,0","8.9",",0,03,","0",",,0,30,+","0",",,0,30,+","52.1",",,0,04,","33.9","1,0,14,","2255.6","0","","","","","3.9","1,0","","","","","","","","","","","","","","","","","","","","","129.1",",,,0","0",",,,0","22.77","1,0","29.24","1,,,0","16.31",",,,0","",""
"USC00155097","2001-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","468.2","0","224.4",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","20010714",",,0","20010731","+,,0","20010731","+,,0","","","20010728",",,0","20010709","+,,0","12.8",",0,14,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,28,","35.0",",0,09,+","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","85.2",",,,0","0",",,,0","25.57",",0","31.50",",,,0","19.64",",,,0","",""
"USC00155097","2001-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","693.1","0","224.9",",0","10",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","20010821",",,0","20010831","+,,0","20010831","+,,0","","","20010810",",,0","20010823",",,0","13.3",",0,21,","0",",,0,31,+","0",",,0,31,+","53.6",",,0,10,","33.9",",0,23,","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","171.4",",,,0","0",",,,0","25.59",",0","31.03",",,,0","20.14",",,,0","",""
"USC00155097","2001-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","789.7","0","96.6",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","","","20010926",",,0","20010930","+,,0","20010930","+,,0","","","20010919",",,0","20010906","+,,0","2.8",",0,26,","0",",,0,30,+","0",",,0,30,+","27.7",",,0,19,","32.2",",0,06,+","30.8","0","","","","","30.8",",0","","","","","","","","","","","","","","","","","","","","","73.2",",,,0","0",",,,0","20.53",",0","26.91",",,,0","14.14",",,,0","",""
"USC00155097","2001-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","811.1","0","21.4","1,0","8",",0","7",",0","1",",0","0","1,0","0",",0","0","1,0","4","1,0","0",",0","19",",0","0",",0","","","20011027",",1,0","20011031","+,1,0","20011031","+,,0","","","20011014",",,0","20011003","+,,0","-1.1","1,0,27,","0","1,,0,31,+","0",",,0,31,+","37.8",",,0,14,","28.3",",0,03,+","151.0","0","","","","","120.2",",0","","","","","","","","","","","","","","","","","","","","","97.4",",,,0","0",",,,0","15.07","1,0","21.72",",,,0","8.43","1,,,0","",""
"USC00155097","2001-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","812.5","0","1.4",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","8",",0","0",",0","","","20011121",",,0","20011130","+,,0","20011130","+,,0","","","20011129",",,0","20011102",",,0","-4.4",",0,21,","0",",,0,30,+","0",",,0,30,+","32.5",",,0,29,","25.0",",0,02,","322.0","0","","","","","171.0",",0","","","","","","","","","","","","","","","","","","","","","110.5",",,,0","0",",,,0","12.68",",0","19.30",",,,0","6.06",",,,0","",""
"USC00155097","2001-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","812.5","0","0.0","1,0","12",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","11","1,0","2",",0","2",",0","0",",0","","","20011230",",1,0","20011231","+,,0","20011231","+,,0","","","20011213",",,0","20011205",",,0","-12.2","1,0,30,","0",",,0,31,+","0",",,0,31,+","27.7",",,0,13,","22.2",",0,05,","662.6","0","","","","","340.6",",0","","","","","","","","","","","","","","","","","","","","","115.0",",,,0","0",",,,0","6.77","1,0","11.51",",,,0","2.02","1,,,0","",""
"USC00155097","2002-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","0.8","0","0.8","1,0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","18",",0","2","1,0","2","1,0","0","1,0","","","20020101",",,0","20020131","+,,0","20020131","+,,0","","","20020123",",,0","20020131","+,1,0","-11.7",",0,01,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,23,","21.1","1,0,31,+","1057.6","0","","","","","395.0","1,0","","","","","","","","","","","","","","","","","","","","","78.6",",,,0","0",",,,0","5.22","1,0","10.33","1,,,0","0.11",",,,0","",""
