"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00506870","2007-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","3,0","9",",0","4",",0","0",",0","31",",0","7",",0","6","1,0","28","1,0","16","3,0","0","3,0","0","3,0","","","20070109",",1,0","20070124","+,,0","20070121",",,0","","","20070123",",,0","20070130","+,3,0","-28.9","1,0,09,","635",",,0,24,+","61",",,0,21,","11.4",",,0,23,","8.3","3,0,30,+","","","","","703.2","3,0","","","","","39.4",",,,0","379",",,,0","-6.70","3,0","-3.43","3,,,0","-9.98","1,,,0","","","",""
"USC00506870","2007-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","4,0","1",",0","0",",0","0",",0","28",",0","1",",0","7","2,0","26","2,0","22","2,0","0","2,0","0","2,0","","","20070224",",2,0","20070201",",,0","20070209",",,0","","","20070209",",,0","20070201",",2,0","-23.3","2,0,24,","356",",,0,01,","25",",,0,09,","2.3",",,0,09,","10.6","2,0,01,","","","","","637.8","2,0","","","","","2.3",",,,0","25",",,,0","-7.88","4,0","-3.70","2,,,0","-12.05","2,,,0","","","",""
"USC00506870","2007-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","5,0","3",",0","2",",0","0",",0","28","3,0","1","1,0","4","4,0","27","4,0","24","2,0","0","2,0","0","2,0","","","20070315",",4,0","20070327","+,3,0","20070324",",1,0","","","20070323",",,0","20070322",",2,0","-21.7","4,0,15,","203","3,,0,27,+","76","1,,0,24,","7.6",",,0,23,","8.9","2,0,22,","","","","","709.9","2,0","","","","","13.2",",,,0","81","1,,,0","-8.91","5,0","-3.42","2,,,0","-14.41","4,,,0","","","",""
"USC00506870","2007-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","0",",0","0",",0","0",",0","2",",0","0",",0","0","1,0","8","1,0","0",",0","0",",0","0",",0","","","20070401",",1,0","20070401",",,0","20070430","+,,0","","","20070406",",,0","20070422",",,0","-7.8","1,0,01,","127",",,0,01,","0",",,0,30,+","0.0",",T,0,06,","17.8",",0,22,","","","","","332.2",",0","","","","","0.0",",T,,0","0",",,,0","6.86","1,0","12.02",",,,0","1.71","1,,,0","","","",""
"USC00506870","2007-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","20070506",",,0","20070531","+,,0","20070531","+,,0","","","20070507",",,0","20070521","+,,0","1.7",",0,06,","0",",,0,31,+","0",",,0,31,+","6.1",",,0,07,","21.7",",0,21,+","","","","","203.6",",0","","","","","20.6",",,,0","0",",,,0","11.76",",0","16.89",",,,0","6.64",",,,0","","","",""
"USC00506870","2007-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","4.8","0","4.8","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","13","4,0","0","4,0","","","20070608",",,0","20070630","+,,0","20070630","+,,0","","","20070630","+,,0","20070620",",4,0","6.7",",0,08,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","30.6","4,0,20,","","","","","77.2","4,0","","","","","0.0",",,,0","0",",,,0","15.64","4,0","21.31","4,,,0","9.98",",,,0","","","",""
"USC00506870","2007-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","7.0","0","2.2","4,0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","13","4,0","0","4,0","","","20070712",",,0","20070731","+,,0","20070731","+,,0","","","20070730",",,0","20070729","+,4,0","8.9",",0,12,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,30,","25.0","4,0,29,+","","","63.4","0","63.4","4,0","","","","","49.3",",,,0","0",",,,0","16.13","4,0","20.39","4,,,0","11.87",",,,0","","","",""
"USC00506870","2007-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","7.3","0","0.3","1,0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","15","1,0","0","1,0","","","20070831",",,0","20070831","+,,0","20070831","+,,0","","","20070808",",,0","20070813",",1,0","8.9",",0,31,","0",",,0,31,+","0",",,0,31,+","16.5",",,0,08,","25.0","1,0,13,","","","133.7","0","70.3","1,0","","","","","46.9",",,,0","0",",,,0","16.02","1,0","20.62","1,,,0","11.42",",,,0","","","",""
"USC00506870","2007-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","7.3","0","0.0","2,0","17",",0","12",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","0","1,0","0","1,0","","","20070927","+,1,0","20070930","+,,0","20070930","+,,0","","","20070901",",,0","20070905",",1,0","4.4","1,0,27,+","0",",,0,30,+","0",",,0,30,+","21.8",",,0,01,","18.9","1,0,05,","","","327.4","0","193.7","1,0","","","","","93.9",",,,0","0",",,,0","11.38","2,0","14.48","1,,,0","8.27","1,,,0","","","",""
"USC00506870","2007-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","7.3","0","0.0","1,0","5",",0","3",",0","0",",0","1",",0","1",",0","0","1,0","13","1,0","0",",0","0",",0","0",",0","","","20071022","+,1,0","20071024",",,0","20071024",",,0","","","20071014",",,0","20071003",",,0","-5.0","1,0,22,+","51",",,0,24,","51",",,0,24,","9.4",",,0,14,","11.7",",0,03,","","","772.5","0","445.1",",0","","","","","23.6",",,,0","51",",,,0","3.50","1,0","6.76",",,,0","0.25","1,,,0","","","",""
"USC00506870","2007-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","7.3","0","0.0","2,0","13",",0","8",",0","0",",0","11","4,0","0","2,0","0","1,0","19","1,0","7","1,0","0","1,0","0","1,0","","","20071119",",1,0","20071119",",4,0","20071119",",2,0","","","20071107",",,0","20071122","+,1,0","-8.3","1,0,19,","178","4,,0,19,","18","2,,0,19,","11.9",",,0,07,","8.9","1,0,22,+","","","1279.1","0","506.6","1,0","","","","","55.7",",,,0","69","2,,,0","0.27","2,0","2.66","1,,,0","-2.12","1,,,0","","","",""
"USC00506870","2007-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","4",",0","2",",0","0",",0","21",",0","0",",0","2","4,0","26","4,0","19","3,0","0","3,0","0","3,0","","","20071220",",4,0","20071226",",,0","20071226",",,0","","","20071211",",,0","20071210","+,3,0","-20.6","4,0,20,","76",",,0,26,","8",",,0,26,","3.8",",,0,11,","7.8","3,0,10,+","","","","","","","","","","","8.1",",,,0","19",",,,0","-6.05","7,0","-3.11","3,,,0","-8.99","4,,,0","","","",""
"USC00506870","2008-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","9",",0","7",",0","1",",0","25","4,0","1","3,0","8","2,0","27","2,0","23","4,0","0","4,0","0","4,0","","","20080113",",2,0","20080119","+,4,0","20080123",",3,0","","","20080116",",,0","20080120",",4,0","-22.2","2,0,13,","305","4,,0,19,+","51","3,,0,23,","29.2",",,0,16,","8.9","4,0,20,","","","","","","","","","","","56.0",",,,0","142","3,,,0","-9.77","6,0","-6.03","4,,,0","-13.51","2,,,0","","","",""
"USC00506870","2008-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","3",",0","2",",0","0",",0","17","2,0","0","1,0","9","1,0","22","1,0","14","1,0","0","1,0","0","1,0","","","20080205",",1,0","20080216",",2,0","20080215",",1,0","","","20080212",",,0","20080220",",1,0","-26.1","1,0,05,","229","2,,0,16,","18","1,,0,15,","4.8",",,0,12,","6.7","1,0,20,","","","","","689.2","1,0","","","","","10.6",",,,0","46","1,,,0","-7.34","2,0","-3.24","1,,,0","-11.45","1,,,0","","","",""
"USC00506870","2008-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","23","2,0","1",",0","0",",0","0",",0","","","20080314","+,2,0","20080331","+,,0","20080331","+,,0","","","20080331","+,,0","20080309",",,0","-7.8","2,0,14,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","10.0",",0,09,","","","","","479.0",",0","","","","","0.0",",,,0","0",",,,0","1.90","2,0","6.16",",,,0","-2.37","2,,,0","","","",""
"USC00506870","2008-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","3","1,0","3","1,0","0","1,0","2","2,0","1","1,0","0",",0","16",",0","0","2,0","0","2,0","0","2,0","","","20080412",",,0","20080426",",2,0","20080409",",1,0","","","20080415","+,1,0","20080424",",2,0","-8.9",",0,12,","102","2,,0,26,","51","1,,0,09,","5.1","1,,0,15,+","17.8","2,0,24,","","","","","399.5","2,0","","","","","12.7","1,,,0","54","1,,,0","4.09","2,0","9.32","2,,,0","-1.15",",,,0","","","",""
"USC00506870","2008-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","4,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","4,0","0","4,0","0","4,0","","","20080502",",1,0","20080531","+,,0","20080531","+,,0","","","20080524",",,0","20080529","+,4,0","1.7","1,0,02,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,24,","20.6","4,0,29,+","","","","","206.5","4,0","","","","","14.5",",,,0","0",",,,0","10.70","4,0","16.45","4,,,0","4.95","1,,,0","","","",""
"USC00506870","2008-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","5,0","14",",0","7",",0","0",",0","0","1,0","0",",0","0",",0","0",",0","0","5,0","8","5,0","0","5,0","1","","20080731","+,,0","20080731","+,1,0","20080731","+,,0","","","20080726",",,0","20080704",",5,0","8.9",",0,31,+","0","1,,0,31,+","0",",,0,31,+","10.7",",,0,26,","23.3","5,0,04,","","","97.9","0","97.9","5,0","","","","","50.5",",,,0","0",",,,0","14.59","5,0","18.42","5,,,0","10.77",",,,0","","","",""
"USC00506870","2008-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","15",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","","","20080808",",,0","20080831","+,,0","20080831","+,,0","","","20080809",",,0","20080801",",,0","7.2",",0,08,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,09,","22.8",",0,01,","","","226.1","0","128.2",",0","","","","","44.2",",,,0","0",",,,0","14.20",",0","18.29",",,,0","10.11",",,,0","","","",""
"USC00506870","2008-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","15",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","20080929",",,0","20080930","+,,0","20080930","+,,0","","","20080921",",,0","20080905","+,,0","0.0",",0,29,","0",",,0,30,+","0",",,0,30,+","11.9",",,0,21,","17.8",",0,05,+","","","465.3","0","239.2",",0","","","","","41.4",",,,0","0",",,,0","10.36",",0","13.76",",,,0","6.96",",,,0","","","",""
"USC00506870","2008-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","13",",0","10",",0","0",",0","17","3,0","0","1,0","0",",0","25",",0","10",",0","0",",0","0",",0","","","20081029",",,0","20081022","+,3,0","20081013",",1,0","","","20081012",",,0","20081011","+,,0","-13.9",",0,29,","102","3,,0,22,+","18","1,,0,13,","6.6",",,0,12,","11.7",",0,11,+","","","1054.0","0","588.7",",0","","","","","42.9",",,,0","62","1,,,0","-0.66",",0","2.49",",,,0","-3.80",",,,0","","","",""
"USC00506870","2008-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","9",",0","8",",0","0",",0","30",",0","6",",0","1",",0","30",",0","23",",0","0",",0","0",",0","","","20081119",",,0","20081130",",,0","20081112",",,0","","","20081112",",,0","20081124",",,0","-18.3",",0,19,","305",",,0,30,","152",",,0,12,","16.5",",,0,12,","6.1",",0,24,","","","1752.5","0","698.5",",0","","","","","44.5",",,,0","414",",,,0","-4.95",",0","-1.78",",,,0","-8.12",",,,0","","","",""
"USC00506870","2008-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","9",",0","4",",0","0",",0","29","2,0","5","1,0","9",",0","31",",0","26",",0","0",",0","0",",0","","","20081231",",,0","20081231","+,2,0","20081225","+,1,0","","","20081210",",,0","20081205",",,0","-27.2",",0,31,","483","2,,0,31,+","43","1,,0,25,+","6.9",",,0,10,","3.3",",0,05,","","","2644.2","0","891.7",",0","","","","","25.2",",,,0","228","1,,,0","-10.43",",0","-7.05",",,,0","-13.81",",,,0","","","",""
"USC00506870","2009-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","6",",0","4",",0","0",",0","17","1,0","1",",0","13",",0","25",",0","23",",0","0",",0","0",",0","","","20090104",",,0","20090103","+,1,0","20090130",",,0","","","20090115",",,0","20090116",",,0","-28.9",",0,04,","457","1,,0,03,+","165",",,0,30,","13.2",",,0,15,","10.6",",0,16,","","","3528.7","0","884.5",",0","","","","","31.8",",,,0","183",",,,0","-10.20",",0","-7.40",",,,0","-12.99",",,,0","","","",""
"USC00506870","2009-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","2,0","9",",0","6",",0","0",",0","23","5,0","1","1,0","7","2,0","26","2,0","16","2,0","0","2,0","0","2,0","","","20090202","+,2,0","20090228",",5,0","20090228",",1,0","","","20090228",",,0","20090219",",2,0","-23.3","2,0,02,+","254","5,,0,28,","254","1,,0,28,","8.1",",,0,28,","4.4","2,0,19,","","","4203.1","0","674.4","2,0","","","","","30.1",",,,0","298","1,,,0","-7.60","2,0","-3.95","2,,,0","-11.26","2,,,0","","","",""
"USC00506870","2009-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","26","5,0","2","1,0","2",",0","29",",0","13",",0","0",",0","0",",0","","","20090302",",,0","20090309","+,5,0","20090305","+,1,0","","","20090305",",,0","20090324",",,0","-19.4",",0,02,","254","5,,0,09,+","25","1,,0,05,+","7.6",",,0,05,","7.8",",0,24,","","","4883.8","0","680.7",",0","","","","","15.8",",,,0","50","1,,,0","-3.62",",0","0.83",",,,0","-8.08",",,,0","","","",""
"USC00506870","2009-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","0",",0","0",",0","0",",0","4","2,0","0",",0","0","1,0","18","1,0","0",",0","0",",0","0",",0","","","20090411","+,1,0","20090403","+,2,0","20090430","+,,0","","","20090430","+,,0","20090430",",,0","-7.8","1,0,11,+","51","2,,0,03,+","0",",,0,30,+","0.0",",,0,30,+","20.6",",0,30,","","","5285.8","0","402.0",",0","","","","","0.0",",,,0","0",",,,0","4.43","1,0","10.11",",,,0","-1.25","1,,,0","","","",""
"USC00506870","2009-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","20090509","+,,0","20090531","+,,0","20090531","+,,0","","","20090527",",,0","20090503",",,0","2.2",",0,09,+","0",",,0,31,+","0",",,0,31,+","8.1",",,0,27,","25.0",",0,03,","","","5473.4","0","187.6",",0","","","","","10.1",",,,0","0",",,,0","12.28",",0","19.14",",,,0","5.42",",,,0","","","",""
"USC00506870","2009-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","20090630","+,,0","20090630","+,,0","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","","","","","","","","","0",",,,0","","","","","","","","","",""
"USC00506870","2009-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","12.3","1,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","24","1,0","0","1,0","","","20090701",",1,0","20090731","+,,0","20090731","+,,0","","","20090725",",,0","20090708",",1,0","10.6","1,0,01,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,25,","28.9","1,0,08,","","","30.0","0","30.0","1,0","","","","","20.5",",,,0","0",",,,0","17.74","1,0","22.63","1,,,0","12.85","1,,,0","","","",""
"USC00506870","2009-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","18",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","","","20090820",",,0","20090831","+,,0","20090831","+,,0","","","20090817",",,0","20090803",",,0","6.7",",0,20,","0",",,0,31,+","0",",,0,31,+","12.2",",,0,17,","24.4",",0,03,","","","148.0","0","118.0",",0","","","","","51.9",",,,0","0",",,,0","14.53",",0","18.78",",,,0","10.27",",,,0","","","",""
"USC00506870","2009-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","","","20090929",",,0","20090930","+,,0","20090930","+,,0","","","20090925",",,0","20090911","+,,0","-0.6",",0,29,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,25,","20.6",",0,11,+","","","364.2","0","216.2",",0","","","","","36.3",",,,0","0",",,,0","11.13",",0","15.23",",,,0","7.02",",,,0","","","",""
"USC00506870","2009-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0","2,0","6","2,0","1","2,0","0","2,0","0",",0","0",",0","0","2,0","9","2,0","0","2,0","0","2,0","0","2,0","","","20091029",",2,0","20091031","+,,0","20091031","+,,0","","","20091007",",2,0","20091009",",2,0","-3.3","2,0,29,","0",",,0,31,+","0",",,0,31,+","3.0","2,,0,07,","17.2","2,0,09,","","","713.4","0","349.2","2,0","","","","","41.0",",a,,0","0",",,,0","6.29","2,0","9.73","2,,,0","2.86","2,,,0","","","",""
"USC00506870","2009-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","6",",0","4",",0","0",",0","20","2,0","5","2,0","6",",0","28",",0","19",",0","0",",0","0",",0","","","20091117",",,0","20091128","+,2,0","20091127","+,2,0","","","20091127",",,0","20091106","+,,0","-21.7",",0,17,","254","2,,0,28,+","76","2,,0,27,+","14.0",",,0,27,","6.1",",0,06,+","","","1454.6","0","741.2",",0","","","","","33.4",",,,0","304","2,,,0","-6.37",",0","-3.33",",,,0","-9.42",",,,0","","","",""
"USC00506870","2009-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","","","0.0",",0","8","1,0","4","1,0","0","1,0","","","6","2,0","1",",0","29",",0","18",",0","0",",0","0",",0","","","20091218",",,0","","","20091215",",2,0","","","20091216",",1,0","20091223","+,,0","-18.3",",0,18,","","","178","2,,0,15,","13.0","1,,0,16,","5.0",",0,23,+","","","2199.9","0","745.3",",0","","","","","38.4","1,,,0","509","2,,,0","-5.71",",0","-3.05",",,,0","-8.37",",,,0","","","",""
"USC00506870","2010-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","30","1,0","1",",0","2",",0","31",",0","27",",0","0",",0","0",",0","","","20100102","+,,0","20100109","+,1,0","20100114",",,0","","","20100114",",,0","20100129","+,,0","-18.3",",0,02,+","254","1,,0,09,+","25",",,0,14,","2.0",",,0,14,","2.8",",0,29,+","","","3004.3","0","804.4",",0","","","","","2.0",",,,0","25",",,,0","-7.61",",0","-4.39",",,,0","-10.84",",,,0","","","",""
"USC00506870","2010-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","4",",0","3",",0","1",",0","26","2,0","3","1,0","0",",0","24",",0","9",",0","0",",0","0",",0","","","20100227",",,0","20100215","+,2,0","20100208",",1,0","","","20100225",",,0","20100219",",,0","-12.8",",0,27,","305","2,,0,15,+","102","1,,0,08,","38.1",",,0,25,","11.7",",0,19,","","","3545.5","0","541.2",",0","","","","","74.1",",,,0","203","1,,,0","-0.99",",0","2.40",",,,0","-4.39",",,,0","","","",""
"USC00506870","2010-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0","1,0","4","2,0","3","2,0","1","2,0","","","3","3,0","0","1,0","24","1,0","6","1,0","0","1,0","0","1,0","1","","20100312",",1,0","","","20100306",",3,0","","","20100322",",2,0","20100329",",1,0","-14.4","1,0,12,","","","51","3,,0,06,","25.4","2,,0,22,","11.7","1,0,29,","","","4092.3","0","546.8","1,0","","","","","45.9",",a,,0","104","3,,,0","0.11","1,0","4.56","1,,,0","-4.35","1,,,0","","","",""
"USC00506870","2010-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","0","3,0","2",",0","0",",0","12",",0","0",",0","1",",0","0",",0","","","20100407",",,0","20100430","+,3,0","20100415",",,0","","","20100422",",,0","20100428",",,0","-10.6",",0,07,","0","3,,0,30,+","38",",,0,15,","4.8",",,0,22,","21.1",",0,28,","","","4476.1","0","383.8",",0","","","","","12.9",",,,0","68",",,,0","5.54",",0","10.38",",,,0","0.70",",,,0","","","",""
"USC00506870","2010-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.6","0","1.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","20100508","+,,0","20100531","+,,0","20100531","+,,0","","","20100531","+,,0","20100527",",,0","1.7",",0,08,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","26.1",",0,27,","","","4664.7","0","188.6",",0","","","","","0.0",",,,0","0",",,,0","12.30",",0","18.67",",,,0","5.93",",,,0","","","",""
"USC00506870","2010-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.6","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","","","20100612",",,0","20100630","+,,0","20100630","+,,0","","","20100626",",,0","20100622","+,,0","4.4",",0,12,","0",",,0,30,+","0",",,0,30,+","13.2",",,0,26,","23.9",",0,22,+","","","4798.1","0","133.4",",0","","","","","54.2",",,,0","0",",,,0","13.89",",0","18.40",",,,0","9.37",",,,0","","","",""
"USC00506870","2010-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.7","0","1.1",",0","15",",0","12",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","9",",0","0",",0","","","20100714",",,0","20100731","+,,0","20100731","+,,0","","","20100721",",,0","20100717",",,0","0.0",",0,14,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,21,","23.9",",0,17,","","","99.2","0","99.2",",0","","","","","96.5",",,,0","0",",,,0","15.17",",0","19.02",",,,0","11.32",",,,0","","","",""
"USC00506870","2010-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.0","0","0.3",",0","15",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","20100820","+,,0","20100831","+,,0","20100831","+,,0","","","20100828",",,0","20100815",",,0","8.3",",0,20,+","0",",,0,31,+","0",",,0,31,+","9.4",",,0,28,","24.4",",0,15,","","","194.5","0","95.3",",0","","","","","37.5",",,,0","0",",,,0","15.27",",0","19.33",",,,0","11.20",",,,0","","","",""
"USC00506870","2010-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.0","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","","","20100928",",,0","20100930","+,,0","20100930","+,,0","","","20100904",",,0","20100913","+,,0","-1.7",",0,28,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,04,","20.6",",0,13,+","","","404.6","0","210.1",",0","","","","","33.4",",,,0","0",",,,0","11.33",",0","16.11",",,,0","6.55",",,,0","","","",""
"USC00506870","2010-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.0","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","","","20101014",",,0","20101031","+,,0","20101031","+,,0","","","20101002",",,0","20101001",",,0","-5.6",",0,14,","0",",,0,31,+","0",",,0,31,+","1.3",",,0,02,","17.8",",0,01,","","","828.5","0","423.9",",0","","","","","2.6",",,,0","0",",,,0","4.66",",0","8.73",",,,0","0.59",",,,0","","","",""
"USC00506870","2010-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.0","0","0.0",",0","","","","","","","11","3,0","8",",0","0",",0","23",",0","14",",0","0",",0","0",",0","","","20101120","+,,0","20101115",",3,0","20101116","+,,0","","","","","20101124",",,0","-11.1",",0,20,+","102","3,,0,15,","76",",,0,16,+","","","7.8",",0,24,","","","1431.2","0","602.7",",0","","","","","","","432",",,,0","-1.76",",0","0.92",",,,0","-4.43",",,,0","","","",""
"USC00506870","2010-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.0","0","0.0",",0","15",",0","3",",0","0",",0","","","6",",0","10",",0","31",",0","29",",0","0",",0","0",",0","","","20101225","+,,0","","","20101206",",,0","","","20101204",",,0","20101231",",,0","-19.4",",0,25,+","","","160",",,0,06,","11.7",",,0,04,","6.7",",0,31,","","","2372.2","0","941.0",",0","","","","","23.7",",,,0","556",",,,0","-12.02",",0","-9.20",",,,0","-14.85",",,,0","","","",""
"USC00506870","2011-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",K","3",",K","2",",K","0",",K","","","","","5",",K","28",",K","18",",K","0",",K","0",",K","","","20110117","+,,K","","","","","","","20110120",",,K","20110104","+,,K","-21.7",",K,17,+","","","","","5.6",",,K,20,","9.4",",K,04,+","","","3108.2","7","736.0",",K","","","","","10.7",",,,K","","","-5.41",",K","-2.17",",,,K","-8.65",",,,K","","","25.9",",7"
"USC00506870","2011-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",K","7",",K","3",",K","0",",K","","","","","4",",K","27",",K","20",",K","0",",K","0",",K","","","20110212",",,K","","","","","","","20110211",",,K","20110202",",,K","-22.8",",K,12,","","","","","8.6",",,K,11,","6.1",",K,02,","","","3814.0","7","705.8",",K","","","","","16.6",",,,K","","","-6.87",",K","-2.74",",,,K","-11.01",",,,K","","","21.5",",7"
