"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00122825","2002-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","602.5","0","20.2",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","7",",0","0",",0","8","","20021020","+,,0","20021031","+,,0","20021031","+,,0","2","","20021019",",,0","20021004","+,,0","-2.8",",0,20,+","0",",,0,31,+","0",",,0,31,+","20.3",",,0,19,","29.4",",0,04,+","67.1",",,,0","285.1","0","  20.6",",,,0,1,2","  17.8",",,,0,3,1","  18.3",",,,0,3,2","  18.3",",,,0,3,3","252.0",",0","  23.3",",,,0,1,2","  23.3",",,,0,3,1","  23.3",",,,0,3,2","  20.6",",,,0,3,3","   7.2",",,,0,1,2","   1.7",",,,0,3,1","   4.4",",,,0,3,2","   6.1",",,,0,3,3","   7.2",",,,0,1,2","   4.4",",,,0,3,1","   5.0",",,,0,3,2","   6.1",",,,0,3,3","  11.8",",,,0,1,2","   6.9",",,,0,3,1","   8.5",",,,0,3,2","  10.2",",,,0,3,3","","","  14.5",",,,0,1,2","  13.6",",,,0,3,1","  13.5",",,,0,3,2","  12.5",",,,0,3,3","25.93","3,,,0","61.9",",,,0","0",",,,0","10.85",",0","17.05",",,,0","4.65",",,,0","2454",",,,0"
"USC00122825","2002-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","602.5","0","0.0",",0","11",",0","6",",0","1",",0","1","3,0","1",",0","0",",0","19",",0","1",",0","0",",0","0",",0","3","","20021128","+,,0","20021122",",3,0","20021122",",,0","1","","20021110",",,0","20021111",",,0","-10.6",",0,28,+","51","3,,0,22,","51",",,0,22,","39.4",",,0,10,","20.6",",0,11,","","","717.9","0","  11.1",",,,0,1,2","  10.6",",,,0,3,1","   8.9",",,,0,3,2","  10.0",",,,0,3,3","432.8",",0","  13.3",",,,0,1,2","  11.7",",,,0,3,1","  12.2",",,,0,3,2","  10.6",",,,0,3,3","   1.7",",,,0,1,2","  -0.6",",,,0,3,1","   0.0",",,,0,3,2","   1.1",",,,0,3,3","   1.7",",,,0,1,2","   3.3",",,,0,3,1","   0.6",",,,0,3,2","   1.7",",,,0,3,3","   5.0",",,,0,1,2","   5.2",",,,0,3,1","   2.5",",,,0,3,2","   3.8",",,,0,3,3","","","   6.5",",,,0,1,2","   6.5",",,,0,3,1","   4.8",",,,0,3,2","   5.0",",,,0,3,3","","","82.3",",,,0","64",",,,0","3.91",",0","8.30",",,,0","-0.49",",,,0","",""
"USC00122825","2002-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","602.5","0","0.0",",0","9",",0","6",",0","0",",0","8","1,0","2",",0","0",",0","28",",0","10",",0","0",",0","0",",0","4","","20021210","+,,0","20021228","+,1,0","20021225",",,0","1","","20021219",",,0","20021231","+,,0","-13.9",",0,10,+","178","1,,0,28,+","178",",,0,25,","22.9",",,0,19,","12.8",",0,31,+","","","1323.7","0","   3.3",",,,0,1,2","   1.1",",,,0,3,2","   2.2",",,,0,3,3","","","605.8",",0","   5.0",",,,0,1,2","   2.8",",,,0,3,2","   2.8",",,,0,3,3","","","  -0.6",",,,0,1,2","  -3.9",",,,0,3,2","  -1.1",",,,0,3,3","","","  -0.6",",,,0,1,2","  -3.3",",,,0,3,2","  -1.1",",,,0,3,3","","","   0.4",",,,0,1,2","  -1.3",",,,0,3,2","  -0.2",",,,0,3,3","","","","","   1.0",",,,0,1,2","  -0.6",",,,0,3,2","   0.3",",,,0,3,3","","","","","74.9",",,,0","249",",,,0","-1.21",",0","2.97",",,,0","-5.39",",,,0","",""
"USC00122825","2003-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","13",",0","7",",0","0",",0","23",",0","5",",0","6",",0","30",",0","24",",0","0",",0","0",",0","","","20030128",",,0","20030106",",,0","20030103",",,0","","","20030101",",,0","20030109",",,0","-26.7",",0,28,","127",",,0,06,","64",",,0,03,","14.7",",,0,01,","8.9",",0,09,","","","2106.7","0","   2.2",",,,0,1,2","   1.1",",,,0,3,2","   1.1",",,,0,3,3","","","783.0",",0","   5.0",",,,0,1,2","   2.2",",,,0,3,2","   3.3",",,,0,3,3","","","  -2.2",",,,0,1,2","  -2.2",",,,0,3,2","  -1.1",",,,0,3,3","","","  -1.7",",,,0,1,2","  -2.2",",,,0,3,2","  -1.1",",,,0,3,3","","","  -0.2",",,,0,1,2","  -1.1",",,,0,3,2","  -0.1",",,,0,3,3","","","","","   0.2",",,,0,1,2","  -0.8",",,,0,3,2","   0.3",",,,0,3,3","","","","","42.3",",,,0","274",",,,0","-6.92",",0","-2.05",",,,0","-11.80",",,,0","",""
"USC00122825","2003-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","12",",0","6",",0","0",",0","21",",0","5",",0","0",",0","27",",0","18",",0","0",",0","0",",0","","","20030226","+,,0","20030218",",,0","20030223",",,0","","","20030223",",,0","20030204",",,0","-17.2",",0,26,+","203",",,0,18,","127",",,0,23,","18.5",",,0,23,","12.2",",0,04,","","","2763.4","0","  -0.6",",,,0,1,2","  -1.1",",,,0,3,2","  -0.6",",,,0,3,3","","","656.7",",0","  -0.6",",,,0,1,2","  -1.1",",,,0,3,2","   0.0",",,,0,3,3","","","  -3.3",",,,0,1,2","  -2.2",",,,0,3,2","  -1.7",",,,0,3,3","","","  -1.7",",,,0,1,2","  -1.7",",,,0,3,2","  -1.1",",,,0,3,3","","","  -1.5",",,,0,1,2","  -1.7",",,,0,3,2","  -0.9",",,,0,3,3","","","","","  -1.0",",,,0,1,2","  -1.5",",,,0,3,2","  -0.8",",,,0,3,3","","","","","54.3",",,,0","423",",,,0","-5.12",",0","-0.49",",,,0","-9.75",",,,0","",""
"USC00122825","2003-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","10",",0","7",",0","0",",0","7",",0","1",",0","0",",0","15",",0","2",",0","6",",0","0",",0","12","","20030304","+,,0","20030307","+,,0","20030306",",,0","3","","20030329",",,0","20030325",",,0","-15.6",",0,04,+","76",",,0,07,+","76",",,0,06,","14.7",",,0,29,","23.3",",0,25,","","","3200.9","0","   7.8",",,,0,1,2","   7.2",",,,0,3,2","   7.8",",,,0,3,3","","","437.5",",0","  12.8",",,,0,1,2","  13.3",",,,0,3,2","  11.1",",,,0,3,3","","","  -2.8",",,,0,1,2","  -1.7",",,,0,3,2","  -1.7",",,,0,3,3","","","  -1.7",",,,0,1,2","  -1.7",",,,0,3,2","  -0.6",",,,0,3,3","","","   1.6",",,,0,1,2","   1.8",",,,0,3,2","   2.7",",,,0,3,3","","","","","   3.5",",,,0,1,2","   4.6",",,,0,3,2","   4.3",",,,0,3,3","","","","","66.0",",,,0","76",",,,0","4.22",",0","10.63",",,,0","-2.19",",,,0","",""
"USC00122825","2003-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","3.6","0","3.6","1,0","8",",0","5",",0","0",",0","0",",0","0","1,0","0","1,0","8","1,0","0",",0","12",",0","0",",0","5","","20030406",",1,0","20030430","+,,0","20030430","+,1,0","2","","20030405",",,0","20030416",",,0","-3.9","1,0,06,","0",",,0,30,+","0","1,,0,30,+","9.7",",,0,05,","27.8",",0,16,","124.8","1,,,0","3435.9","0","  13.3",",,,0,1,2","  12.2",",,,0,3,2","  13.3","2,,,0,3,3","","","235.0",",0","  18.3",",,,0,1,2","  20.6",",,,0,3,2","  16.7","2,,,0,3,3","","","   0.0",",,,0,1,2","  -4.4",",,,0,3,2","   1.7","2,,,0,3,3","","","   3.9",",,,0,1,2","   2.2",",,,0,3,2","   2.8","2,,,0,3,3","","","   7.9",",,,0,1,2","   5.3",",,,0,3,2","   6.7","2,,,0,3,3","","","","","  11.7",",,,0,1,2","  12.2",",,,0,3,2","  10.3","2,,,0,3,3","","","","","38.8",",,,0","0","1,,,0","10.43","1,0","16.82",",,,0","4.04","1,,,0","3898","1,,,0"
"USC00122825","2003-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","12.7","0","9.1",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","4","","20030504",",,0","20030531","+,,0","20030531","+,,0","6","","20030511",",,0","20030510",",,0","2.2",",0,04,","0",",,0,31,+","0",",,0,31,+","37.3",",,0,11,","29.4",",0,10,","129.7",",,,0","3528.5","0","  18.3",",,,0,1,2","  17.2",",,,0,3,2","  17.8",",,,0,3,3","","","92.6",",0","  21.7",",,,0,1,2","  23.9",",,,0,3,2","  19.4",",,,0,3,3","","","  11.1",",,,0,1,2","   7.2",",,,0,3,2","   9.4",",,,0,3,3","","","  13.3",",,,0,1,2","  11.7",",,,0,3,2","  11.1",",,,0,3,3","","","  14.2",",,,0,1,2","  11.7",",,,0,3,2","  12.7",",,,0,3,3","","","11.13",",,,0","  18.1",",,,0,1,2","  17.7",",,,0,3,2","  15.6",",,,0,3,3","","","23.03",",,,0","139.4",",,,0","0",",,,0","15.64",",0","21.22",",,,0","10.06",",,,0","3462",",,,0"
"USC00122825","2003-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","79.3","0","66.6",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","1",",0","4","","20030602","+,,0","20030630","+,,0","20030630","+,,0","4","","20030627",",,0","20030626",",,0","5.0",",0,02,+","0",",,0,30,+","0",",,0,30,+","18.3",",,0,27,","32.2",",0,26,","148.1",",,,0","3566.3","0","  21.1",",,,,1,2","  20.6",",,,2,3,2","","","","","37.8",",0","  28.9",",,,,1,2","  29.4",",,,2,3,2","","","","","  12.2",",,,,1,2","   8.9",",,,2,3,2","","","","","  14.4",",,,,1,2","  12.2",",,,2,3,2","","","","","  17.4",",,,,1,2","  15.4",",,,2,3,2","","","","","14.74",",,,0","  23.2",",,,,1,2","  21.6",",,,2,3,2","","","","","26.97",",,,0","81.3",",,,0","0",",,,0","19.29",",0","25.13",",,,0","13.46",",,,0","2429",",,,0"
"USC00122825","2003-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","195.4","0","116.1",",0","15",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","9","","20030730",",,0","20030731","+,,0","20030731","+,,0","14","","20030705",",,0","20030705",",,0","12.2",",0,30,","0",",,0,31,+","0",",,0,31,+","83.1",",,0,05,","33.3",",0,05,","149.3","3,,,0","0.3","0","  22.8",",,,0,1,2","  22.2",",,,0,3,2","","","","","0.3",",0","  32.2",",,,0,1,2","  30.6",",,,0,3,2","","","","","  18.3",",,,0,1,2","  16.7",",,,0,3,2","","","","","  21.7",",,,0,1,2","  20.6",",,,0,3,2","","","","","  21.2",",,,0,1,2","  18.9",",,,0,3,2","","","","","17.94",",,,0","  24.6",",,,0,1,2","  24.8",",,,0,3,2","","","","","31.06",",,,0","269.3",",,,0","0",",,,0","22.07",",0","28.00",",,,0","16.14",",,,0","2266",",,,0"
"USC00122825","2003-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","331.7","0","136.3",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","16","","20030824","+,,0","20030831","+,,0","20030831","+,,0","8","","20030802",",,0","20030829",",,0","11.7",",0,24,+","0",",,0,31,+","0",",,0,31,+","29.7",",,0,02,","33.3",",0,29,","134.3","3,,,0","0.3","0","  24.4",",,,0,1,2","  22.2",",,,0,3,2","","","","","0.0",",0","  27.2",",,,0,1,2","  31.1",",,,0,3,2","","","","","  20.0",",,,0,1,2","  18.9",",,,0,3,2","","","","","  20.6",",,,0,1,2","  22.2",",,,0,3,2","","","","","  21.9",",,,0,1,2","  20.3",",,,0,3,2","","","","","18.68","3,,,0","  24.6",",,,0,1,2","  26.7",",,,0,3,2","","","","","31.90","3,,,0","81.5",",,,0","0",",,,0","22.73",",0","28.75",",,,0","16.71",",,,0","1451","3,,,0"
"USC00122825","2003-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","351.9","0","20.2",",0","11",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","21","","20030930",",,0","20030930","+,,0","20030930","+,,0","3","","20030901",",,0","20030914","+,,0","3.9",",0,30,","0",",,0,30,+","0",",,0,30,+","59.7",",,0,01,","28.9",",0,14,+","105.3","2,,,0","62.9","0","  21.1",",,,0,1,2","  18.9",",,,0,3,2","","","","","62.6",",0","  24.4",",,,0,1,2","  26.1",",,,0,3,2","","","","","  11.7",",,,0,1,2","   8.3",",,,0,3,2","","","","","  14.4",",,,0,1,2","  11.7",",,,0,3,2","","","","","  17.7",",,,0,1,2","  14.9",",,,0,3,2","","","","","12.59",",,,0","  20.6",",,,0,1,2","  20.1",",,,0,3,2","","","","","24.31",",,,0","207.7",",,,0","0",",,,0","16.92",",0","23.29",",,,0","10.55",",,,0","1822",",,,0"
"USC00122825","2003-10","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","354.1","0","2.2",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","9",",0","0",",0","6","","20031003","+,,0","20031031","+,,0","20031031","+,,0","1","","20031015",",,0","20031012","+,,0","-2.2",",0,03,+","0",",,0,31,+","0",",,0,31,+","34.3",",,0,15,","27.2",",0,12,+","74.4",",,,0","309.9","0","  15.0",",,,0,1,2","  13.9",",,,0,3,2","","","","","247.0",",0","  17.8",",,,0,1,2","  20.6",",,,0,3,2","","","","","   6.1",",,,0,1,2","   4.4",",,,0,3,2","","","","","   8.9",",,,0,1,2","   6.1",",,,0,3,2","","","","","  10.7",",,,0,1,2","   8.5",",,,0,3,2","","","","","5.72",",,,0","  13.3",",,,0,1,2","  12.7",",,,0,3,2","","","","","16.10",",,,0","67.8",",,,0","0",",,,0","10.44",",0","17.15",",,,0","3.73",",,,0","2450",",,,0"
"USC00122825","2003-11","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","354.1","0","0.0","1,0","12",",0","7",",0","1",",0","0",",0","0",",0","0","1,0","12","1,0","1",",0","4",",0","0",",0","7","","20031109",",1,0","20031129","+,,0","20031129","+,,0","","","20031112",",,0","20031105",",,0","-7.8","1,0,09,","0",",T,0,29,+","0",",T,0,29,+","25.7",",,0,12,","25.0",",0,05,","","","610.0","0","  13.9",",,,0,1,2","  12.8","1,,,0,3,2","","","","","300.1",",0","  16.1",",,,0,1,2","  15.6","1,,,0,3,2","","","","","   2.8",",,,0,1,2","   1.7","1,,,0,3,2","","","","","   3.3",",,,0,1,2","   2.8","1,,,0,3,2","","","","","   7.6",",,,0,1,2","   6.3","1,,,0,3,2","","","","","","","  10.0",",,,0,1,2","   9.2","1,,,0,3,2","","","","","","","101.1",",,,0","0",",T,,0","7.88","1,0","12.90",",,,0","2.86","1,,,0","",""
"USC00122825","2003-12","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","354.1","0","0.0",",0","13",",0","6",",0","0",",0","3",",0","2",",0","0",",0","27",",0","10",",0","0",",0","0",",0","","","20031213",",,0","20031215","+,,0","20031214","+,,0","","","20031223",",,0","20031229",",,0","-9.4",",0,13,","25",",,0,15,+","25",",,0,14,+","15.5",",,0,23,","13.9",",0,29,","","","1171.8","0","","","","","","","","","561.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.8",",,,0","56",",,,0","0.21",",0","3.74",",,,0","-3.32",",,,0","",""
"USC00122825","2004-01","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","9",",0","6",",0","0",",0","6",",0","1",",0","2",",0","29",",0","20",",0","0",",0","0",",0","1","","20040131",",,0","20040131","+,,0","20040126",",,0","","","20040104",",,0","20040103",",,0","-23.3",",0,31,","102",",,0,31,+","76",",,0,26,","21.6",",,0,04,","16.7",",0,03,","","","1902.3","0","   6.1",",,,0,1,2","   5.0",",,,0,3,2","","","","","730.5",",0","   8.9",",,,0,1,2","   9.4",",,,0,3,2","","","","","  -3.3",",,,0,1,2","  -6.7",",,,0,3,2","","","","","  -2.2",",,,0,1,2","  -5.0",",,,0,3,2","","","","","   0.1",",,,0,1,2","  -0.5",",,,0,3,2","","","","","","","   1.0",",,,0,1,2","   0.9",",,,0,3,2","","","","","","","67.2",",,,0","115",",,,0","-5.23",",0","-0.64",",,,0","-9.82",",,,0","",""
"USC00122825","2004-02","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","17",",0","1",",0","1",",0","26",",0","7",",0","0",",0","0",",0","1","","20040201",",,0","20040202","+,,0","20040206",",,0","","","20040206",",,0","20040229",",,0","-23.3",",0,01,","102",",,0,02,+","25",",,0,06,","8.9",",,0,06,","13.3",",0,29,","","","2498.5","0","   0.0",",,,0,1,2","   0.0",",,,0,3,2","","","","","596.2",",0","   0.6",",,,0,1,2","   1.1",",,,0,3,2","","","","","  -3.3",",,,0,1,2","  -1.7",",,,0,3,2","","","","","  -2.2",",,,0,1,2","  -1.7",",,,0,3,2","","","","","  -1.3",",,,0,1,2","  -1.1",",,,0,3,2","","","","","","","  -1.0",",,,0,1,2","  -0.8",",,,0,3,2","","","","","","","13.5",",,,0","40",",,,0","-2.22",",0","2.72",",,,0","-7.17",",,,0","",""
"USC00122825","2004-03","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","0.0","0","0.0","1,0","17",",0","9",",0","0",",0","2",",0","1","1,0","0",",0","19",",0","2","1,0","4","1,0","0","1,0","","","20040314","+,,0","20040316",",,0","20040316",",1,0","","","20040327",",,0","20040329",",1,0","-9.4",",0,14,+","51",",,0,16,","38","1,,0,16,","22.9",",,0,27,","24.4","1,0,29,","","","2881.7","0","  11.7",",,,0,1,2","  12.2","1,,,0,3,2","","","","","383.2","1,0","  14.4",",,,0,1,2","  16.7","1,,,0,3,2","","","","","   0.0",",,,0,1,2","   0.6","1,,,0,3,2","","","","","   1.1",",,,0,1,2","   1.1","1,,,0,3,2","","","","","   3.4",",,,0,1,2","   3.5","1,,,0,3,2","","","","","","","   5.5",",,,0,1,2","   6.7","1,,,0,3,2","","","","","","","87.1",",,,0","64","1,,,0","5.59","1,0","11.87","1,,,0","-0.69",",,,0","",""
"USC00122825","2004-04","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","7.5","0","7.5",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","9",",0","0",",0","","","20040405",",,0","20040430","+,,0","20040430","+,,0","","","20040423",",,0","20040419",",,0","-5.0",",0,05,","0",",,0,30,+","0",",,0,30,+","27.2",",,0,23,","29.4",",0,19,","119.6","2,,,0","3117.7","0","  14.4",",,,0,1,2","  13.9","1,,,0,3,2","  13.9",",,,0,3,3","","","236.0",",0","  17.2",",,,0,1,2","  22.2",",,,0,3,2","  17.8",",,,0,3,3","","","   3.9",",,,0,1,2","   1.1","1,,,0,3,2","   3.9",",,,0,3,3","","","   7.8",",,,0,1,2","   3.9",",,,0,3,2","   6.1",",,,0,3,3","","","   8.9",",,,0,1,2","   6.7","1,,,0,3,2","   8.7",",,,0,3,3","","","5.92","2,,,0","  12.3",",,,0,1,2","  13.5",",,,0,3,2","  11.5",",,,0,3,3","","","18.49","2,,,0","42.0",",,,0","0",",,,0","10.72",",0","17.20",",,,0","4.23",",,,0","4361","1,,,0"
"USC00122825","2004-05","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","78.8","0","71.3",",0","17",",0","11",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","1",",0","","","20040503",",,0","20040531","+,,0","20040531","+,,0","","","20040528",",,0","20040510",",,0","0.0",",0,03,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,28,","32.2",",0,10,","141.1",",,,0","3177.4","0","  21.1",",,,0,1,2","  21.1",",,,0,3,2","  21.1",",,,0,3,3","","","59.7",",0","  24.4",",,,0,1,2","  26.1","1,,,0,3,2","  22.8",",,,0,3,3","","","   9.4",",,,0,1,2","   5.0",",,,0,3,2","   8.3",",,,0,3,3","","","  12.2",",,,0,1,2","  12.2","1,,,0,3,2","  11.7",",,,0,3,3","","","  16.2",",,,0,1,2","  14.8",",,,0,3,2","  15.9",",,,0,3,3","","","13.32",",,,0","  20.1",",,,0,1,2","  21.1","1,,,0,3,2","  19.0",",,,0,3,3","","","26.25",",,,0","138.2",",,,0","0",",,,0","18.71",",0","24.12",",,,0","13.30",",,,0","3038",",,,0"
"USC00122825","2004-06","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","154.7","0","75.9",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","20040626",",,0","20040630","+,,0","20040630","+,,0","1","","20040611",",,0","20040609",",,0","6.7",",0,26,","0",",,0,30,+","0",",,0,30,+","40.1",",,0,11,","31.7",",0,09,","164.7",",,,0","3199.0","0","  23.9",",,,0,1,2","  20.6",",,,0,3,2","  22.8",",,,0,3,3","","","21.6",",0","  29.4",",,,0,1,2","  31.7",",,,0,3,2","  31.1",",,,0,3,3","","","  16.7",",,,0,1,2","  12.2",",,,0,3,2","  16.7",",,,0,3,3","","","  21.7",",,,0,1,2","  17.8",",,,0,3,2","  18.3",",,,0,3,3","","","  19.5",",,,0,1,2","  16.3",",,,0,3,2","  19.1",",,,0,3,3","","","16.00",",,,0","  25.6",",,,0,1,2","  22.4",",,,0,3,2","  22.6",",,,0,3,3","","","29.12",",,,0","110.7",",,,0","0",",,,0","20.15",",0","25.56",",,,0","14.73",",,,0","2267",",,,0"
"USC00122825","2004-07","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","252.0","0","97.3",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","20040701",",,0","20040731","+,,0","20040731","+,,0","1","","20040722",",,0","20040723","+,,0","10.6",",0,01,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,22,","31.7",",0,23,+","171.4",",,,0","6.4","0","  24.4",",,,0,1,2","  21.1",",,,0,3,2","  23.3",",,,0,3,3","","","6.4",",0","  31.1",",,,0,1,2","  27.8",",,,0,3,2","  27.8",",,,0,3,3","","","  18.3",",,,0,1,2","  13.9",",,,0,3,2","  17.2",",,,0,3,3","","","  20.0",",,,0,1,2","  16.7",",,,0,3,2","  18.3",",,,0,3,3","","","  21.2",",,,0,1,2","  18.2",",,,0,3,2","  21.3",",,,0,3,3","","","17.56",",,,0","  26.2",",,,0,1,2","  24.0",",,,0,3,2","  25.0",",,,0,3,3","","","30.48",",,,0","104.5",",,,0","0",",,,0","21.26",",0","26.82",",,,0","15.71",",,,0","2323",",,,0"
"USC00122825","2004-08","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","320.9","0","68.9",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","20040812",",,0","20040831","+,,0","20040831","+,,0","2","","20040821",",,0","20040828",",,0","6.7",",0,12,","0",",,0,31,+","0",",,0,31,+","48.8",",,0,21,","31.1",",0,28,","129.3",",,,0","36.1","0","  23.9",",,,0,1,2","  20.6",",,,0,3,2","  22.8",",,,0,3,3","","","29.7",",0","  31.1",",,,0,1,2","  31.7",",,,0,3,2","  26.7",",,,0,3,3","","","  16.7",",,,0,1,2","  13.9",",,,0,3,2","  17.8",",,,0,3,3","","","  19.4",",,,0,1,2","  18.3",",,,0,3,2","  20.0",",,,0,3,3","","","  20.0",",,,0,1,2","  16.9",",,,0,3,2","  20.2",",,,0,3,3","","","16.08",",,,0","  23.8",",,,0,1,2","  22.8",",,,0,3,2","  23.7",",,,0,3,3","","","29.18",",,,0","110.5",",,,0","0",",,,0","19.60",",0","25.64",",,,0","13.55",",,,0","1911",",,,0"
"USC00122825","2004-09","40.2538","-85.1484","294.1","FARMLAND 5 NNW, IN US","371.4","0","50.5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","20040930",",,0","20040930","+,,0","20040930","+,,0","","","20040917",",,0","20040924",",,0","3.9",",0,30,","0",",,0,30,+","0",",,0,30,+","2.0",",,0,17,","31.7",",0,24,","119.5",",,,0","72.7","0","  22.2",",,,0,1,2","  19.4",",,,0,3,2","  21.7",",,,0,3,3","","","36.6",",0","  27.8",",,,0,1,2","  24.4",",,,0,3,2","  25.0",",,,0,3,3","","","   8.3",",,,0,1,2","  11.7",",,,0,3,2","  15.6",",,,0,3,3","","","  17.8",",,,0,1,2","  15.6",",,,0,3,2","  17.2",",,,0,3,3","","","  18.3",",,,0,1,2","  15.6",",,,0,3,2","  19.4",",,,0,3,3","","","14.45",",,,0","  22.4",",,,0,1,2","  21.8",",,,0,3,2","  22.7",",,,0,3,3","","","27.39","1,,,0","2.8",",,,0","0",",,,0","18.80",",0","26.38",",,,0","11.21",",,,0","1652",",,,0"
