"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00003957","2018-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-5.93","2,,,W","1020.9","2,,,W","964.4","2,,,W","-1.15","2,,,W","4.8",",W","0.0","W","0.0",",W","5",",W","1",",W","0",",W","0",",W","0",",W","0",",W","23",",W","5",",W","2",",W","0",",W","20180212",",,W","20180228","+,,W","20180228","+,,W","20180221",",,W","20180214",",,W","-13.2",",W,12,","0",",,W,28,+","0",",,W,28,+","4.8",",,W,21,","26.1",",W,14,","1892.8","W","457.7",",W","7.7",",,,W","62","2,,,W","39","2,,,W","86","2,,,W","0",",,,W","1.99",",W","9.52",",,,W","-5.55",",,,W","","","10",",W","10",",W","16.1",",W","23.7",",W"
"USW00003957","2018-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","0.15",",,,W","1015.9",",,,W","960.4",",,,W","5.42",",,,W","5.0",",W","0.0","W","0.0",",W","5",",W","3",",W","0",",W","0",",W","0",",W","0",",W","13",",W","0",",W","9",",W","0",",W","20180312",",,W","20180331","+,,W","20180331","+,,W","20180318",",,W","20180315",",,W","-7.7",",W,12,","0",",,W,31,+","0",",,W,31,+","14.7",",,W,18,","27.2",",W,15,","2169.8","W","277.0",",W","26.0",",,,W","58",",,,W","35",",,,W","87",",,,W","0",",,,W","9.40",",W","17.64",",,,W","1.16",",,,W","","","330",",W","330",",W","17.9",",W","27.7",",W"
"USW00003957","2018-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","1.04",",,,W","1016.0",",,,W","960.5",",,,W","6.20",",,,W","5.4",",W","15.3","W","15.3",",W","7",",W","4",",W","0",",W","0",",W","0",",W","0",",W","12",",W","0",",W","12",",W","2",",W","20180407","+,,W","20180430","+,,W","20180430","+,,W","20180421",",,W","20180412",",,W","-7.1",",W,07,+","0",",,W,30,+","0",",,W,30,+","13.2",",,W,21,","35.6",",W,12,","2417.0","W","247.2",",W","35.3",",,,W","56",",,,W","32",",,,W","85",",,,W","0",",,,W","10.60",",W","19.02",",,,W","2.19",",,,W","","","330",",W","340",",W","19.2",",W","27.7",",W"
"USW00003957","2018-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","14.93","2,,,W","1010.8","2,,,W","956.8","2,,,W","18.25","2,,,W","3.9",",W","179.8","W","164.5",",W","13",",W","10",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","17",",W","20180505",",,W","20180531","+,,W","20180531","+,,W","20180529",",,W","20180514","+,,W","8.3",",W,05,","0",",,W,31,+","0",",,W,31,+","43.2",",,W,29,","35.0",",W,14,+","2418.7","W","1.7",",W","145.4",",,,W","62","2,,,W","35","2,,,W","91","2,,,W","0",",,,W","23.59",",W","31.17",",,,W","16.00",",,,W","","","300",",W","300",",W","19.2",",W","29.1",",W"
"USW00003957","2018-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","18.09",",,,W","1010.0",",,,W","956.6",",,,W","20.98",",,,W","4.4",",W","431.8","W","252.0",",W","8",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","20",",W","20180603",",,W","20180630","+,,W","20180630","+,,W","20180624",",,W","20180628","+,,W","11.7",",W,03,","0",",,W,30,+","0",",,W,30,+","47.0",",,W,24,","37.8",",W,28,+","2418.7","W","0.0",",W","160.6",",,,W","62",",,,W","38",",,,W","89",",,,W","0",",,,W","26.73",",W","33.48",",,,W","19.99",",,,W","","","330",",W","340",",W","17.4",",W","26.8",",W"
"USW00003957","2018-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","19.57",",,,W","1016.0",",,,W","962.2",",,,W","21.93",",,,W","2.9",",W","699.5","W","267.7",",W","11",",W","6",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","24",",W","20180731",",,W","20180731","+,,W","20180731","+,,W","20180714",",,W","20180713","+,,W","14.4",",W,31,","0",",,W,31,+","0",",,W,31,+","44.5",",,W,14,","37.2",",W,13,+","0.0","W","0.0",",W","131.4",",,,W","67",",,,W","43",",,,W","94",",,,W","0",",,,W","26.97",",W","33.29",",,,W","20.65",",,,W","","","20",",W","30",",W","14.8",",W","22.8",",W"
"USW00003957","2018-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","18.08",",,,W","1013.5",",,,W","959.8",",,,W","20.63",",,,W","3.6",",W","935.1","W","235.6",",W","9",",W","4",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","20",",W","20180821","+,,W","20180831","+,,W","20180831","+,,W","20180813",",,W","20180831",",,W","13.9",",W,21,+","0",",,W,31,+","0",",,W,31,+","35.6",",,W,13,","37.2",",W,31,","0.0","W","0.0",",W","115.5",",,,W","66",",,,W","43",",,,W","91",",,,W","0",",,,W","25.93",",W","32.42",",,,W","19.45",",,,W","","","190",",W","200",",W","12.5",",W","18.3",",W"
"USW00003957","2018-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","16.82",",,,W","1015.4",",,,W","961.2",",,,W","18.54",",,,W","3.8",",W","1064.8","W","129.7",",W","8",",W","5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","7",",W","20180927",",,W","20180930","+,,W","20180930","+,,W","20180902",",,W","20180901",",,W","5.6",",W,27,","0",",,W,30,+","0",",,W,30,+","47.5",",,W,02,","36.1",",W,01,","16.7","W","16.7",",W","121.5",",,,W","76",",,,W","51",",,,W","97",",,,W","0",",,,W","22.10",",W","28.08",",,,W","16.12",",,,W","","","10",",W","360",",W","12.5",",W","19.2",",W"
"USW00003957","2018-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","8.27",",,,W","1017.6",",,,W","962.3",",,,W","10.52",",,,W","3.7",",W","1086.7","W","21.9",",W","11",",W","6",",W","3",",W","0",",W","0",",W","0",",W","3",",W","0",",W","15",",W","2",",W","20181016",",,W","20181031","+,,W","20181014",",,W","20181008",",,W","20181003",",,W","-1.6",",W,16,","0",",,W,31,+","0",",T,W,14,","123.7",",,W,08,","33.9",",W,03,","178.5","W","161.8",",W","225.5",",,,W","76",",,,W","51",",,,W","97",",,,W","0",",T,,W","13.82",",W","20.30",",,,W","7.34",",,,W","","","360",",W","20",",W","16.5",",W","22.8",",W"
"USW00003957","2018-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-1.09",",,,W","1018.7",",,,W","962.4",",,,W","2.00",",,,W","3.8",",W","1086.7","W","0.0",",W","5",",W","2",",W","0",",W","2",",W","1",",W","0",",W","20",",W","0",",W","1",",W","0",",W","20181113",",,W","20181113","+,,W","20181112",",,W","20181130",",,W","20181115",",,W","-12.7",",W,13,","30",",,W,13,+","28",",,W,12,","6.6",",,W,30,","21.7",",W,15,","581.6","W","403.1",",W","14.7",",,,W","71",",,,W","45",",,,W","92",",,,W","33",",,,W","4.90",",W","11.82",",,,W","-2.03",",,,W","","","340",",W","320",",W","17.9",",W","25.5",",W"
"USW00003957","2018-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-3.55",",,,W","1019.0",",,,W","962.7",",,,W","-0.05",",,,W","4.2",",W","1086.7","W","0.0",",W","6",",W","1",",W","1",",W","0",",W","0",",W","0",",W","27",",W","2",",W","0",",W","0",",W","20181209",",,W","20181231","+,,W","20181204",",,W","20181226",",,W","20181219",",,W","-8.8",",W,09,","0",",,W,31,+","0",",T,W,04,","61.2",",,W,26,","16.7",",W,19,","1061.9","W","480.3",",W","63.8",",,,W","69",",,,W","45",",,,W","93",",,,W","0",",T,,W","2.84",",W","9.31",",,,W","-3.63",",,,W","","","10",",W","290",",W","17.0",",W","26.4",",W"
"USW00003957","2019-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-4.20",",,,W","1020.4",",,,W","963.7",",,,W","-0.98",",,,W","3.9",",W","0.0","W","0.0",",W","4",",W","2",",W","0",",W","0",",W","0",",W","0",",W","29",",W","4",",W","0",",W","0",",W","20190130",",,W","20190131","+,,W","20190118","+,,W","20190111",",,W","20190127","+,,W","-11.0",",W,30,","0",",,W,31,+","0",",T,W,18,+","15.7",",,W,11,","17.8",",W,27,+","1585.9","W","524.0",",W","22.0",",,,W","72",",,,W","49",",,,W","91",",,,W","0",",T,,W","1.43",",W","7.78",",,,W","-4.92",",,,W","","","360",",W","360",",W","17.0",",W","25.9",",W"
"USW00003957","2019-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-4.61",",,,W","1018.2",",,,W","961.4",",,,W","-1.74",",,,W","4.6",",W","0.0","W","0.0",",W","7",",W","3",",W","0",",W","3",",W","1",",W","0",",W","24",",W","10",",W","1",",W","0",",W","20190208",",,W","20190220",",,W","20190219",",,W","20190219",",,W","20190203",",,W","-14.3",",W,08,","150",",,W,20,","152",",,W,19,","16.0",",,W,19,","21.1",",W,03,","2086.4","W","500.5",",W","29.8",",,,W","74",",,,W","51",",,,W","93",",,,W","152",",,,W","0.46",",W","5.68",",,,W","-4.77",",,,W","","","330",",W","330",",W","14.8",",W","21.9",",W"
"USW00003957","2019-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-0.51",",,,W","1020.3",",,,W","964.3",",,,W","3.34",",,,W","4.5",",W","0.0","W","0.0",",W","9",",W","6",",W","0",",W","3",",W","1",",W","0",",W","13",",W","2",",W","2",",W","0",",W","20190305",",,W","20190304",",,W","20190303",",,W","20190313",",,W","20190328",",,W","-15.5",",W,05,","80",",,W,04,","64",",,W,03,","19.1",",,W,13,","26.1",",W,28,","2460.5","W","374.1",",W","59.6",",,,W","66",",,,W","41",",,,W","93",",,,W","64",",,,W","6.26",",W","12.85",",,,W","-0.32",",,,W","","","180",",W","310",",W","19.2",",W","28.2",",W"
"USW00003957","2019-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","6.61",",,,W","1011.7",",,,W","956.9",",,,W","10.25",",,,W","4.5",",W","5.7","W","5.7",",W","6",",W","2",",W","0",",W","0",",W","0",",W","0",",W","3",",W","0",",W","17",",W","0",",W","20190412",",,W","20190430","+,,W","20190430","+,,W","20190417",",,W","20190410",",,W","-1.6",",W,12,","0",",,W,30,+","0",",,W,30,+","19.3",",,W,17,","30.6",",W,10,","2594.0","W","133.5",",W","35.9",",,,W","64",",,,W","41",",,,W","91",",,,W","0",",,,W","14.07",",W","21.57",",,,W","6.58",",,,W","","","170",",W","330",",W","15.7",",W","24.1",",W"
"USW00003957","2019-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","12.80",",,,W","1010.6",",,,W","956.1",",,,W","14.68",",,,W","4.0",",W","47.9","W","42.2",",W","14",",W","10",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","21",",W","3",",W","20190510",",,W","20190531","+,,W","20190531","+,,W","20190507",",,W","20190515",",,W","2.8",",W,10,","0",",,W,31,+","0",",,W,31,+","59.2",",,W,07,","32.8",",W,15,","2665.0","W","71.0",",W","307.9",",,,W","77",",,,W","54",",,,W","98",",,,W","0",",,,W","17.40",",W","23.46",",,,W","11.35",",,,W","","","280",",W","210",",W","18.3",",W","27.3",",W"
"USW00003957","2019-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","17.04",",,,W","1011.9",",,,W","958.3",",,,W","19.57",",,,W","3.6",",W","220.3","W","172.4",",W","11",",W","7",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","12",",W","20190610",",,W","20190630","+,,W","20190630","+,,W","20190623",",,W","20190629",",,W","8.9",",W,10,","0",",,W,30,+","0",",,W,30,+","38.6",",,W,23,","37.2",",W,29,","2666.7","W","1.7",",W","99.2",",,,W","68",",,,W","42",",,,W","97",",,,W","0",",,,W","24.02",",W","30.95",",,,W","17.09",",,,W","","","300",",W","320",",W","19.7",",W","30.4",",W"
"USW00003957","2019-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","18.14",",,,W","1013.6",",,,W","960.3",",,,W","21.19",",,,W","3.7",",W","496.0","W","275.7",",W","6",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","26",",W","20190724","+,,W","20190731","+,,W","20190731","+,,W","20190705",",,W","20190731",",,W","12.8",",W,24,+","0",",,W,31,+","0",",,W,31,+","20.1",",,W,05,","40.0",",W,31,","0.0","W","0.0",",W","32.0",",,,W","61",",,,W","38",",,,W","88",",,,W","0",",,,W","27.23",",W","34.38",",,,W","20.07",",,,W","","","340",",W","350",",W","23.3",",W","32.2",",W"
"USW00003957","2019-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","19.79",",,,W","1012.5",",,,W","959.0",",,,W","21.93",",,,W","3.5",",W","763.1","W","267.1",",W","15",",W","7",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","18",",W","20190828",",,W","20190831","+,,W","20190831","+,,W","20190825",",,W","20190820",",,W","13.9",",W,28,","0",",,W,31,+","0",",,W,31,+","42.7",",,W,25,","40.6",",W,20,","0.0","W","0.0",",W","86.6",",,,W","69",",,,W","44",",,,W","94",",,,W","0",",,,W","26.95",",W","33.19",",,,W","20.70",",,,W","","","180",",W","180",",W","19.2",",W","27.7",",W"
"USW00003957","2019-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","18.28",",,,W","1013.0",",,,W","959.3",",,,W","20.71",",,,W","4.1",",W","988.3","W","225.2",",W","5",",W","2",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","20",",W","20190923",",,W","20190930","+,,W","20190930","+,,W","20190924",",,W","20190907",",,W","10.0",",W,23,","0",",,W,30,+","0",",,W,30,+","47.8",",,W,24,","37.2",",W,07,","0.0","W","0.0",",W","53.7",",,,W","67",",,,W","42",",,,W","92",",,,W","0",",,,W","25.84",",W","32.53",",,,W","19.15",",,,W","","","40",",W","30",",W","20.6",",W","26.8",",W"
"USW00003957","2019-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.66",",,,W","1016.1",",,,W","961.4",",,,W","8.97",",,,W","4.6",",W","1000.9","W","12.6",",W","6",",W","2",",W","1",",W","0",",W","0",",W","0",",W","8",",W","0",",W","16",",W","0",",W","20191031",",,W","20191031","+,,W","20191030",",,W","20191003",",,W","20191001",",,W","-9.3",",W,31,","0",",,W,31,+","0",",T,W,30,","38.1",",,W,03,","31.7",",W,01,","221.4","W","221.4",",W","45.5",",,,W","62",",,,W","36",",,,W","92",",,,W","0",",T,,W","11.60",",W","19.11",",,,W","4.08",",,,W","","","300",",W","290",",W","15.7",",W","22.8",",W"
"USW00003957","2019-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-1.84",",,,W","1019.1",",,,W","963.1",",,,W","2.48",",,,W","4.2",",W","1000.9","W","0.0",",W","5",",W","2",",W","0",",W","0",",W","0",",W","0",",W","21",",W","0",",W","4",",W","0",",W","20191112",",,W","20191130","+,,W","20191130","+,,W","20191128",",,W","20191118",",,W","-15.5",",W,12,","0",",,W,30,+","0",",,W,30,+","7.9",",,W,28,","24.4",",W,18,","587.4","W","366.0",",W","14.3",",,,W","64",",,,W","36",",,,W","89",",,,W","0",",,,W","6.13",",W","14.12",",,,W","-1.86",",,,W","","","360",",W","230",",W","18.3",",W","28.2",",W"
"USW00003957","2019-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-3.04",",,,W","1018.3",",,,W","961.9",",,,W","0.53",",,,W","3.5",",W","1000.9","W","0.0",",W","4",",W","2",",W","0",",W","1",",W","1",",W","0",",W","28",",W","2",",W","0",",W","0",",W","20191217",",,W","20191216",",,W","20191216",",,W","20191228",",,W","20191225",",,W","-9.9",",W,17,","30",",,W,16,","28",",,W,16,","22.4",",,W,28,","20.6",",W,25,","1052.5","W","465.1",",W","39.2",",,,W","69",",,,W","42",",,,W","93",",,,W","33",",,,W","3.33",",W","10.42",",,,W","-3.76",",,,W","","","360",",W","360",",W","17.9",",W","27.3",",W"
"USW00003957","2020-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-2.48",",,,W","1019.5",",,,W","963.1",",,,W","0.31",",,,W","3.8",",W","0.0","W","0.0",",W","6",",W","3",",W","0",",W","0",",W","0",",W","0",",W","29",",W","1",",W","0",",W","0",",W","20200111",",,W","20200131","+,,W","20200128","+,,W","20200128",",,W","20200126",",,W","-9.3",",W,11,","0",",,W,31,+","0",",T,W,28,+","9.7",",,W,28,","16.1",",W,26,","1537.8","W","485.3",",W","28.3",",,,W","75",",,,W","50",",,,W","96",",,,W","0",",T,,W","2.68",",W","9.02",",,,W","-3.67",",,,W","","","360",",W","10",",W","17.4",",W","23.7",",W"
"USW00003957","2020-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-3.49",",,,W","1019.4",",,,W","962.9",",,,W","0.42",",,,W","4.2",",W","0.0","W","0.0",",W","4",",W","3",",W","0",",W","0",",W","0",",W","0",",W","26",",W","2",",W","2",",W","0",",W","20200221",",,W","20200212",",,W","20200212",",,W","20200224",",,W","20200202",",,W","-12.1",",W,21,","0",",T,W,12,","8",",,W,12,","19.6",",,W,24,","25.6",",W,02,","1976.4","W","438.6",",W","39.9",",,,W","67",",,,W","41",",,,W","92",",,,W","8",",,,W","3.21",",W","10.12",",,,W","-3.70",",,,W","","","190",",W","360",",W","13.4",",W","20.1",",W"
"USW00003957","2020-03","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","3.48",",,,W","1016.7",",,,W","961.2",",,,W","6.90",",,,W","4.2",",W","0.0","W","0.0",",W","14",",W","9",",W","0",",W","0",",W","0",",W","0",",W","6",",W","0",",W","8",",W","0",",W","20200306",",,W","20200331","+,,W","20200331","+,,W","20200308",",,W","20200325",",,W","-4.3",",W,06,","0",",,W,31,+","0",",,W,31,+","11.4",",,W,08,","28.3",",W,25,","2240.7","W","264.3",",W","50.9",",,,W","69",",,,W","45",",,,W","94",",,,W","0",",,,W","9.81",",W","16.19",",,,W","3.43",",,,W","","","10",",W","330",",W","16.1",",W","24.1",",W"
"USW00003957","2020-04","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.69",",,,W","1013.7",",,,W","958.6",",,,W","8.80",",,,W","4.6",",W","11.9","W","11.9",",W","4",",W","2",",W","0",",W","0",",W","0",",W","0",",W","9",",W","0",",W","18",",W","0",",W","20200404","+,,W","20200430","+,,W","20200430","+,,W","20200422",",,W","20200411","+,,W","-3.2",",W,04,+","0",",,W,30,+","0",",,W,30,+","19.6",",,W,22,","31.1",",W,11,+","2409.2","W","168.5",",W","29.0",",,,W","62",",,,W","35",",,,W","93",",,,W","0",",,,W","13.11",",W","21.39",",,,W","4.83",",,,W","","","30",",W","20",",W","20.6",",W","27.7",",W"
"USW00003957","2020-05","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","10.88",",,,W","1014.2",",,,W","959.7",",,,W","14.00",",,,W","4.1",",W","63.6","W","51.7",",W","9",",W","6",",W","0",",W","0",",W","0",",W","0",",W","1",",W","0",",W","25",",W","2",",W","20200509",",,W","20200531","+,,W","20200531","+,,W","20200522",",,W","20200523","+,,W","-0.5",",W,09,","0",",,W,31,+","0",",,W,31,+","23.6",",,W,22,","32.2",",W,23,+","2464.8","W","55.6",",W","56.0",",,,W","66",",,,W","43",",,,W","93",",,,W","0",",,,W","18.21",",W","24.89",",,,W","11.52",",,,W","","","180",",W","180",",W","16.5",",W","24.1",",W"
"USW00003957","2020-06","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","15.58",",,,W","1010.9",",,,W","957.3",",,,W","19.59",",,,W","4.9",",W","308.5","W","244.9",",W","4",",W","3",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","24",",W","20200611",",,W","20200630","+,,W","20200630","+,,W","20200619",",,W","20200630",",,W","10.0",",W,11,","0",",,W,30,+","0",",,W,30,+","51.8",",,W,19,","40.6",",W,30,","2464.8","W","0.0",",W","73.1",",,,W","55",",,,W","30",",,,W","84",",,,W","0",",,,W","26.50",",W","34.41",",,,W","18.58",",,,W","","","310",",W","290",",W","17.9",",W","28.6",",W"
"USW00003957","2020-07","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","20.42",",,,W","1012.5",",,,W","959.0",",,,W","22.56",",,,W","3.6",",W","587.8","W","279.3",",W","8",",W","7",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","23",",W","20200731",",,W","20200731","+,,W","20200731","+,,W","20200727",",,W","20200718","+,,W","16.7",",W,31,","0",",,W,31,+","0",",,W,31,+","31.0",",,W,27,","37.8",",W,18,+","0.0","W","0.0",",W","118.4",",,,W","69",",,,W","46",",,,W","94",",,,W","0",",,,W","27.34",",W","33.56",",,,W","21.13",",,,W","","","10",",W","70",",W","14.8",",W","20.6",",W"
"USW00003957","2020-08","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","17.85",",,,W","1013.3",",,,W","959.5",",,,W","20.27",",,,W","3.3",",W","799.7","W","211.9",",W","9",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","17",",W","20200818",",,W","20200831","+,,W","20200831","+,,W","20200829",",,W","20200828","+,,W","13.3",",W,18,","0",",,W,31,+","0",",,W,31,+","15.0",",,W,29,","37.2",",W,28,+","0.0","W","0.0",",W","41.5",",,,W","68",",,,W","44",",,,W","93",",,,W","0",",,,W","25.17",",W","31.89",",,,W","18.45",",,,W","","","340",",W","300",",W","13.9",",W","20.1",",W"
"USW00003957","2020-09","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","13.08","2,,,W","1016.4","2,,,W","962.3","2,,,W","15.85","2,,,W","3.4","1,W","881.0","W","81.3","3,W","5","2,W","4","2,W","1","2,W","0",",W","0",",W","0","3,W","0","3,W","0","2,W","25","2,W","8","2,W","20200929",",3,W","20200930","+,,W","20200930","+,,W","20200909",",2,W","20200906",",2,W","1.7","3,W,29,","0",",,W,30,+","0",",,W,30,+","27.9","2,,W,09,","36.1","2,W,06,","33.6","W","33.6","2,W","60.4","2,,,W","69","2,,,W","43","2,,,W","95","2,,,W","0",",,,W","20.07","3,W","27.42","2,,,W","12.73","3,,,W","","","30","1,W","40","2,W","16.5","1,W","23.7","2,W"
"USW00003957","2020-10","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","4.11",",,,W","1017.9",",,,W","962.6",",,,W","8.18",",,,W","4.1",",W","905.2","W","24.2",",W","6",",W","4",",W","1",",W","1",",W","1",",W","0",",W","8",",W","2",",W","17",",W","3",",W","20201026",",,W","20201027",",,W","20201027",",,W","20201028",",,W","20201011",",,W","-5.5",",W,26,","30",",,W,27,","25",",,W,27,","58.9",",,W,28,","33.9",",W,11,","238.0","W","204.4",",W","80.9",",,,W","63",",,,W","39",",,,W","90",",,,W","25",",,,W","12.52",",W","20.05",",,,W","4.99",",,,W","","","350",",W","320",",W","15.7",",W","23.7",",W"
"USW00003957","2020-11","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","2.19","1,,,W","1019.1","1,,,W","963.5","1,,,W","6.31","1,,,W","4.0","2,W","906.6","W","1.4","1,W","6",",W","3",",W","0",",W","0",",W","0",",W","0","1,W","12","1,W","0","1,W","12","1,W","0","1,W","20201128","+,1,W","20201130","+,,W","20201130","+,,W","20201124",",,W","20201119",",1,W","-4.3","1,W,28,+","0",",,W,30,+","0",",,W,30,+","13.2",",,W,24,","27.8","1,W,19,","485.7","W","247.7","1,W","25.2",",,,W","63","1,,,W","39","1,,,W","84","1,,,W","0",",,,W","9.84","1,W","17.59","1,,,W","2.09","1,,,W","","","290","1,W","300","1,W","17.9","1,W","27.3","1,W"
"USW00003957","2020-12","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-3.88",",,,W","1019.2",",,,W","962.7",",,,W","-0.17",",,,W","3.4",",W","906.6","W","0.0",",W","5",",W","4",",W","0",",W","6",",W","3",",W","0",",W","30",",W","2",",W","0",",W","0",",W","20201214",",,W","20201213",",,W","20201213",",,W","20201229",",,W","20201209",",,W","-12.1",",W,14,","100",",,W,13,","102",",,W,13,","25.1",",,W,29,","20.6",",W,09,","967.3","W","481.6",",W","41.3",",,,W","66",",,,W","44",",,,W","82",",,,W","165",",,,W","2.80",",W","10.01",",,,W","-4.41",",,,W","","","340",",W","330",",W","17.4",",W","25.5",",W"
"USW00003957","2021-01","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-4.26","2,,,W","1019.5","2,,,W","963.2","2,,,W","-0.16","2,,,W","3.9",",W","0.0","W","0.0",",W","4",",W","3",",W","0",",W","0",",W","0",",W","0",",W","28",",W","2",",W","0",",W","0",",W","20210112",",,W","20210126",",,W","20210126",",,W","20210125",",,W","20210113",",,W","-9.9",",W,12,","0",",T,W,26,","0",",T,W,26,","16.0",",,W,25,","17.8",",W,13,","1449.6","W","482.3",",W","30.3",",,,W","65",",,,W","44",",,,W","80",",,,W","0",",T,,W","2.77",",W","9.50",",,,W","-3.95",",,,W","","","350",",W","350",",W","16.5",",W","25.0",",W"
"USW00003957","2021-02","37.2839","-98.5528","467.9","MEDICINE LODGE 1 E, KS US","-9.16",",,,W","1021.6",",,,W","964.2",",,,W","-5.21",",,,W","4.4",",W","0.0","W","0.0",",W","6",",W","1",",W","0",",W","3",",W","1",",W","3",",W","27",",W","12",",W","1",",W","0",",W","20210216",",,W","20210216","+,,W","20210214",",,W","20210206",",,W","20210223",",,W","-23.2",",W,16,","30",",,W,16,+","33",",,W,14,","4.1",",,W,06,","21.1",",W,23,","2049.5","W","599.9",",W","6.3",",,,W","66",",,,W","48",",,,W","80",",,,W","51",",,,W","-3.09",",W","3.13",",,,W","-9.32",",,,W","","","360",",W","350",",W","16.5",",W","24.6",",W"
