,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
72,SF000068858,2022-11,-33.033,27.833,125.0,"EAST LONDON, SF",,,,,,,,,,,,,0.2,S,0.2,",S",0.0,",S",0.0,",S",0.0,",S",2.0,",S",0.0,",S",20221105.0,"+,,S",20221102.0,"+,,S",5.4,",S,05,+",22.0,",S,02,+",,,171.7,",S",12.62,",S",16.34,",,,S",8.89,",,,S"
73,SF000068858,2022-12,-33.033,27.833,125.0,"EAST LONDON, SF",19.0,"4,S",12.0,"4,S",4.0,"4,S",20221212.0,",4,S",87.1,"4,,S,12,",284.5,"4,,,S",11.1,S,10.9,",S",0.0,",S",0.0,",S",0.0,",S",11.0,",S",0.0,",S",20221203.0,",,S",20221219.0,"+,,S",6.4,",S,03,",25.3,",S,19,+",,,85.9,",S",15.91,",S",19.81,",,,S",12.01,",,,S"
74,SF000068920,2021-01,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,206.5,S,113.9,",S",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20210115.0,",,S",20210123.0,"+,,S",16.1,",S,15,",26.8,",S,23,+",0.0,S,0.0,",S",22.01,",S",24.84,",,,S",19.17,",,,S"
75,SF000068920,2021-02,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,295.0,S,88.5,"4,S",0.0,"4,S",0.0,"4,S",0.0,"4,S",24.0,"4,S",0.0,"4,S",20210222.0,",4,S",20210214.0,"+,4,S",14.8,"4,S,22,",27.6,"4,S,14,+",0.0,S,0.0,"4,S",22.02,"4,S",25.15,"4,,,S",18.88,"4,,,S"
76,SF000068920,2021-03,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,362.2,S,67.2,",S",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20210330.0,",,S",20210310.0,"+,,S",15.3,",S,30,",26.3,",S,10,+",0.0,S,0.0,",S",20.5,",S",23.52,",,,S",17.48,",,,S"
77,SF000068920,2021-04,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,394.5,S,32.3,",S",0.0,",S",0.0,",S",0.0,",S",22.0,",S",0.0,",S",20210423.0,",,S",20210419.0,"+,,S",12.3,",S,23,",26.5,",S,19,+",13.0,S,13.0,",S",18.98,",S",22.12,",,,S",15.83,",,,S"
78,SF000068920,2021-05,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,401.9,S,7.4,",S",0.0,",S",0.0,",S",0.0,",S",10.0,",S",0.0,",S",20210522.0,",,S",20210504.0,"+,,S",10.1,",S,22,",26.5,",S,04,+",63.3,S,50.3,",S",16.95,",S",20.21,",,,S",13.69,",,,S"
79,SF000068920,2021-06,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,420.3,S,18.4,",S",0.0,",S",0.0,",S",0.0,",S",8.0,",S",0.0,",S",20210625.0,",,S",20210622.0,"+,,S",9.3,",S,25,",28.4,",S,22,+",127.6,S,64.3,",S",16.8,",S",20.64,",,,S",12.96,",,,S"
80,SF000068920,2021-07,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,2.3,S,2.3,",S",0.0,",S",0.0,",S",0.0,",S",4.0,",S",0.0,",S",20210723.0,",,S",20210727.0,"+,,S",7.8,",S,23,",26.0,",S,27,+",250.7,S,123.1,",S",14.44,",S",18.29,",,,S",10.58,",,,S"
81,SF000068920,2021-08,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,2.3,S,0.0,",S",0.0,",S",0.0,",S",0.0,",S",4.0,",S",0.0,",S",20210828.0,"+,,S",20210827.0,"+,,S",5.8,",S,28,+",22.1,",S,27,+",373.7,S,123.0,",S",14.37,",S",18.04,",,,S",10.7,",,,S"
82,SF000068920,2021-09,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,3.1,S,0.8,",S",0.0,",S",0.0,",S",0.0,",S",4.0,",S",0.0,",S",20210907.0,",,S",20210926.0,"+,,S",9.4,",S,07,",22.8,",S,26,+",456.3,S,82.6,",S",15.61,",S",19.02,",,,S",12.2,",,,S"
83,SF000068920,2021-10,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,8.5,S,5.4,",S",0.0,",S",0.0,",S",0.0,",S",9.0,",S",0.0,",S",20211003.0,",,S",20211023.0,"+,,S",10.0,",S,03,",23.9,",S,23,+",499.4,S,43.1,",S",17.12,",S",20.31,",,,S",13.93,",,,S"
84,SF000068920,2021-11,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,28.5,S,20.0,",S",0.0,",S",0.0,",S",0.0,",S",24.0,",S",0.0,",S",20211107.0,",,S",20211116.0,"+,,S",13.0,",S,07,",23.3,",S,16,+",506.0,S,6.6,",S",18.78,",S",21.85,",,,S",15.7,",,,S"
85,SF000068920,2021-12,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,64.6,S,36.1,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",24.0,"1,S",0.0,"1,S",20211202.0,",1,S",20211231.0,",1,S",14.6,"1,S,02,",23.5,"1,S,31,",506.5,S,0.5,"1,S",19.52,"1,S",21.99,"1,,,S",17.05,"1,,,S"
86,SF000068920,2022-01,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,161.8,S,97.2,",S",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20220103.0,",,S",20220119.0,"+,,S",15.3,",S,03,",28.8,",S,19,+",0.0,S,0.0,",S",21.47,",S",24.48,",,,S",18.46,",,,S"
87,SF000068920,2022-02,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,257.7,S,95.9,",S",0.0,",S",0.0,",S",0.0,",S",28.0,",S",0.0,",S",20220222.0,",,S",20220202.0,"+,,S",15.9,",S,22,",26.7,",S,02,+",0.0,S,0.0,",S",21.76,",S",24.74,",,,S",18.78,",,,S"
88,SF000068920,2022-03,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,345.6,S,87.9,",S",0.0,",S",0.0,",S",0.0,",S",29.0,",S",0.0,",S",20220314.0,",,S",20220313.0,"+,,S",14.3,",S,14,",27.8,",S,13,+",0.9,S,0.9,",S",21.14,",S",24.16,",,,S",18.12,",,,S"
89,SF000068920,2022-04,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,364.0,S,18.4,",S",0.0,",S",0.0,",S",0.0,",S",14.0,",S",0.0,",S",20220424.0,",,S",20220421.0,"+,,S",11.1,",S,24,",29.4,",S,21,+",23.4,S,22.5,",S",18.2,",S",21.43,",,,S",14.96,",,,S"
90,SF000068920,2022-05,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,372.9,S,8.9,"4,S",0.0,"4,S",0.0,"4,S",0.0,"4,S",7.0,"4,S",0.0,"4,S",20220520.0,",4,S",20220517.0,"+,4,S",10.6,"4,S,20,",26.6,"4,S,17,+",62.5,S,39.1,"4,S",17.21,"4,S",20.77,"4,,,S",13.66,"4,,,S"
91,SF000068920,2022-06,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,398.4,S,25.5,",S",0.0,",S",0.0,",S",0.0,",S",12.0,",S",0.0,",S",20220616.0,",,S",20220609.0,"+,,S",8.5,",S,16,",29.9,",S,09,+",120.9,S,58.4,",S",17.24,",S",21.83,",,,S",12.64,",,,S"
92,SF000068920,2022-07,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,7.5,S,7.5,",S",0.0,",S",0.0,",S",0.0,",S",5.0,",S",0.0,",S",20220721.0,",,S",20220702.0,"+,,S",9.1,",S,21,",26.4,",S,02,+",214.7,S,93.8,",S",15.55,",S",19.31,",,,S",11.79,",,,S"
93,SF000068920,2022-08,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,7.5,S,0.0,",S",0.0,",S",0.0,",S",0.0,",S",1.0,",S",0.0,",S",20220815.0,",,S",20220824.0,",,S",8.3,",S,15,",22.1,",S,24,",329.6,S,114.9,",S",14.63,",S",17.74,",,,S",11.52,",,,S"
94,SF000068920,2022-09,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,7.5,S,0.0,",S",0.0,",S",0.0,",S",0.0,",S",5.0,",S",0.0,",S",20220905.0,",,S",20220905.0,"+,,S",9.2,",S,05,",22.1,",S,05,+",406.8,S,77.2,",S",15.76,",S",19.13,",,,S",12.39,",,,S"
95,SF000068920,2022-10,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,24.3,S,16.8,",S",0.0,",S",0.0,",S",0.0,",S",21.0,",S",0.0,",S",20221001.0,",,S",20221020.0,"+,,S",11.6,",S,01,",23.5,",S,20,+",423.5,S,16.7,",S",18.34,",S",21.32,",,,S",15.35,",,,S"
96,SF000068920,2022-11,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,56.2,S,31.9,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",0.0,"1,S",20221119.0,",1,S",20221124.0,"+,1,S",13.5,"1,S,19,",24.6,"1,S,24,+",426.7,S,3.2,"1,S",19.32,"1,S",22.44,"1,,,S",16.21,"1,,,S"
97,SF000068920,2022-12,-34.833,20.017,14.0,"CAPE AGULHAS, SF",,,,,,,,,,,,,132.8,S,76.6,",S",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20221207.0,",,S",20221223.0,"+,,S",14.6,",S,07,",25.3,",S,23,+",426.7,S,0.0,",S",20.8,",S",23.77,",,,S",17.84,",,,S"
98,SF000068994,2021-01,-46.883,37.867,21.0,"MARION ISLAND, SF",22.0,"4,S",10.0,"4,S",1.0,"4,S",20210124.0,",4,S",35.1,"4,,S,24,",132.5,"4,,,S",0.0,S,0.0,",S",0.0,",S",0.0,",S",0.0,",S",0.0,",S",0.0,",S",20210116.0,",,S",20210124.0,"+,,S",0.7,",S,16,",18.6,",S,24,+",334.9,S,334.9,",S",7.53,",S",10.87,",,,S",4.19,",,,S"
99,SF000068994,2021-02,-46.883,37.867,21.0,"MARION ISLAND, SF",,,,,,,,,,,,,0.0,S,0.0,"4,S",0.0,"4,S",0.0,"4,S",0.0,"4,S",0.0,"4,S",0.0,"4,S",20210214.0,",4,S",20210228.0,",4,S",0.8,"4,S,14,",15.6,"4,S,28,",595.2,S,260.3,"4,S",7.49,"4,S",10.79,"4,,,S",4.18,"4,,,S"
100,SF000068994,2021-03,-46.883,37.867,21.0,"MARION ISLAND, SF",,,,,,,,,,,,,0.0,S,0.0,",S",0.0,",S",0.0,",S",0.0,",S",0.0,",S",0.0,",S",20210331.0,",,S",20210302.0,"+,,S",0.7,",S,31,",20.8,",S,02,+",909.1,S,313.9,",S",8.21,",S",11.8,",,,S",4.62,",,,S"
101,SF000068994,2021-04,-46.883,37.867,21.0,"MARION ISLAND, SF",24.0,"4,S",16.0,"4,S",2.0,"4,S",20210405.0,",4,S",36.1,"4,,S,05,",178.9,"4,,,S",0.0,S,0.0,",S",0.0,",S",0.0,",S",0.0,",S",0.0,",S",0.0,",S",20210416.0,",,S",20210418.0,"+,,S",1.5,",S,16,",13.5,",S,18,+",1251.0,S,341.9,",S",6.94,",S",10.19,",,,S",3.69,",,,S"
102,SF000068994,2021-05,-46.883,37.867,21.0,"MARION ISLAND, SF",28.0,"1,S",19.0,"1,S",2.0,"1,S",20210524.0,",1,S",43.9,"1,,S,24,",232.0,"1,,,S",0.0,S,0.0,",S",0.0,",S",5.0,",S",0.0,",S",0.0,",S",0.0,",S",20210531.0,",,S",20210525.0,"+,,S",-2.6,",S,31,",13.7,",S,25,+",1645.1,S,394.1,",S",5.62,",S",9.29,",,,S",1.95,",,,S"
103,SF000068994,2021-06,-46.883,37.867,21.0,"MARION ISLAND, SF",25.0,",S",14.0,",S",0.0,",S",20210602.0,",,S",23.1,",,S,02,",122.0,",,,S",0.0,S,0.0,",S",0.0,",S",2.0,",S",0.0,",S",0.0,",S",0.0,",S",20210613.0,"+,,S",20210606.0,",,S",-0.2,",S,13,+",15.9,",S,06,",2013.5,S,368.4,",S",6.05,",S",9.46,",,,S",2.65,",,,S"
104,SF000068994,2021-07,-46.883,37.867,21.0,"MARION ISLAND, SF",26.0,",S",15.0,",S",0.0,",S",20210717.0,",,S",18.0,",,S,17,",137.8,",,,S",0.0,S,0.0,",S",0.0,",S",8.0,",S",0.0,",S",0.0,",S",0.0,",S",20210705.0,",,S",20210725.0,"+,,S",-1.4,",S,05,",12.8,",S,25,+",2415.5,S,402.0,",S",5.37,",S",8.62,",,,S",2.11,",,,S"
105,SF000068994,2021-08,-46.883,37.867,21.0,"MARION ISLAND, SF",28.0,"1,S",15.0,"1,S",0.0,"1,S",20210801.0,",1,S",15.0,"1,,S,01,",134.9,"1,,,S",0.0,S,0.0,"2,S",0.0,",S",9.0,",S",0.0,"2,S",0.0,"2,S",0.0,"2,S",20210831.0,",,S",20210818.0,",2,S",-1.9,",S,31,",10.2,"2,S,18,",2817.5,S,402.0,"2,S",4.58,"2,S",7.76,"2,,,S",1.4,",,,S"
106,SF000068994,2021-09,-46.883,37.867,21.0,"MARION ISLAND, SF",20.0,"3,S",11.0,"3,S",0.0,"3,S",20210905.0,",3,S",18.0,"3,,S,05,",112.5,"3,,,S",0.0,S,0.0,",S",0.0,",S",12.0,",S",0.0,",S",0.0,",S",0.0,",S",20210901.0,",,S",20210925.0,"+,,S",-4.0,",S,01,",14.0,",S,25,+",3226.3,S,408.8,",S",4.71,",S",8.3,",,,S",1.11,",,,S"
107,SF000068994,2021-10,-46.883,37.867,21.0,"MARION ISLAND, SF",22.0,"4,S",13.0,"4,S",0.0,"4,S",20211001.0,",4,S",14.0,"4,,S,01,",105.0,"4,,,S",0.0,S,0.0,",S",0.0,",S",3.0,",S",0.0,",S",0.0,",S",0.0,",S",20211010.0,",,S",20211010.0,"+,,S",-1.0,",S,10,",13.9,",S,10,+",3607.3,S,381.0,",S",6.04,",S",9.87,",,,S",2.22,",,,S"
108,SF000068994,2021-11,-46.883,37.867,21.0,"MARION ISLAND, SF",23.0,"2,S",12.0,"2,S",3.0,"2,S",20211122.0,",2,S",99.1,"2,,S,22,",270.5,"2,,,S",0.0,S,0.0,"1,S",0.0,"1,S",4.0,"1,S",0.0,",S",0.0,",S",0.0,",S",20211113.0,"+,1,S",20211107.0,",,S",-1.5,"1,S,13,+",16.0,",S,07,",3942.8,S,335.5,",S",6.85,"1,S",10.53,",,,S",3.17,"1,,,S"
109,SF000068994,2021-12,-46.883,37.867,21.0,"MARION ISLAND, SF",,,,,,,,,,,,,0.0,S,0.0,"1,S",0.0,"1,S",2.0,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",20211225.0,",1,S",20211212.0,"+,1,S",-0.5,"1,S,25,",12.5,"1,S,12,+",4290.0,S,347.2,"1,S",6.76,"1,S",10.19,"1,,,S",3.32,"1,,,S"
110,SF000068994,2022-01,-46.883,37.867,21.0,"MARION ISLAND, SF",,,,,,,,,,,,,0.0,S,0.0,"2,S",0.0,"2,S",0.0,"2,S",0.0,",S",0.0,",S",0.0,",S",20220131.0,",2,S",20220125.0,"+,,S",2.1,"2,S,31,",18.1,",S,25,+",250.4,S,250.4,",S",9.55,"2,S",13.76,",,,S",5.33,"2,,,S"
111,SF000068994,2022-03,-46.883,37.867,21.0,"MARION ISLAND, SF",17.0,"5,S",9.0,"5,S",1.0,"5,S",20220324.0,",5,S",30.0,"5,,S,24,",145.8,"5,,,S",,,0.0,",S",0.0,",S",1.0,",S",0.0,",S",0.0,",S",0.0,",S",20220302.0,",,S",20220306.0,",,S",-0.6,",S,02,",18.9,",S,06,",,,293.5,",S",8.87,",S",12.37,",,,S",5.36,",,,S"
112,SF000068994,2022-04,-46.883,37.867,21.0,"MARION ISLAND, SF",,,,,,,,,,,,,,,0.0,",S",0.0,",S",0.0,",S",0.0,",S",0.0,",S",0.0,",S",20220427.0,",,S",20220422.0,"+,,S",0.5,",S,27,",12.6,",S,22,+",,,341.8,",S",6.94,",S",10.45,",,,S",3.43,",,,S"
113,SF000068994,2022-05,-46.883,37.867,21.0,"MARION ISLAND, SF",18.0,"5,S",14.0,"5,S",1.0,"5,S",20220513.0,",5,S",26.9,"5,,S,13,",171.3,"5,,,S",,,0.0,",S",0.0,",S",5.0,",S",0.0,",S",0.0,",S",0.0,",S",20220531.0,"+,,S",20220519.0,"+,,S",-1.5,",S,31,+",17.5,",S,19,+",,,351.3,",S",7.0,",S",11.36,",,,S",2.65,",,,S"
114,SF000068994,2022-06,-46.883,37.867,21.0,"MARION ISLAND, SF",21.0,"4,S",14.0,"4,S",2.0,"4,S",20220624.0,",4,S",30.0,"4,,S,24,",170.2,"4,,,S",,,0.0,"3,S",0.0,"3,S",6.0,"3,S",0.0,"3,S",0.0,"3,S",0.0,"3,S",20220608.0,"+,3,S",20220628.0,",3,S",-2.7,"3,S,08,+",14.1,"3,S,28,",,,363.6,"3,S",4.86,"3,S",8.35,"3,,,S",1.38,"3,,,S"
115,SF000068994,2022-07,-46.883,37.867,21.0,"MARION ISLAND, SF",24.0,"2,S",13.0,"2,S",1.0,"2,S",20220710.0,",2,S",25.9,"2,,S,10,",143.1,"2,,,S",0.0,S,0.0,",S",0.0,",S",5.0,",S",0.0,",S",0.0,",S",0.0,",S",20220716.0,",,S",20220703.0,"+,,S",-4.0,",S,16,",14.5,",S,03,+",,,416.6,",S",4.89,",S",8.38,",,,S",1.41,",,,S"
116,SF000068994,2022-08,-46.883,37.867,21.0,"MARION ISLAND, SF",23.0,"2,S",9.0,"2,S",1.0,"2,S",20220826.0,",2,S",43.9,"2,,S,26,",113.8,"2,,,S",0.0,S,0.0,"1,S",0.0,"1,S",8.0,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",20220817.0,"+,1,S",20220831.0,",1,S",-3.4,"1,S,17,+",13.2,"1,S,31,",,,413.2,"1,S",4.56,"1,S",8.15,"1,,,S",0.97,"1,,,S"
117,SF000068994,2022-09,-46.883,37.867,21.0,"MARION ISLAND, SF",23.0,"3,S",11.0,"3,S",1.0,"3,S",20220923.0,",3,S",50.0,"3,,S,23,",141.2,"3,,,S",0.0,S,0.0,",S",0.0,",S",6.0,",S",0.0,",S",0.0,",S",0.0,",S",20220927.0,"+,,S",20220929.0,"+,,S",-3.9,",S,27,+",13.5,",S,29,+",,,388.8,",S",5.37,",S",9.61,",,,S",1.13,",,,S"
118,SF000068994,2022-10,-46.883,37.867,21.0,"MARION ISLAND, SF",23.0,"5,S",12.0,"5,S",0.0,"5,S",20221007.0,",5,S",21.1,"5,,S,07,",140.0,"5,,,S",0.0,S,0.0,",S",0.0,",S",4.0,",S",0.0,",S",0.0,",S",0.0,",S",20221001.0,",,S",20221021.0,"+,,S",-1.3,",S,01,",13.0,",S,21,+",,,375.0,",S",6.24,",S",10.05,",,,S",2.43,",,,S"
119,SF000068994,2022-11,-46.883,37.867,21.0,"MARION ISLAND, SF",,,,,,,,,,,,,0.0,S,0.0,",S",0.0,",S",4.0,",S",0.0,",S",0.0,",S",0.0,",S",20221107.0,",,S",20221117.0,"+,,S",-2.1,",S,07,",16.8,",S,17,+",,,338.9,",S",7.04,",S",11.77,",,,S",2.3,",,,S"
120,SF000068994,2022-12,-46.883,37.867,21.0,"MARION ISLAND, SF",,,,,,,,,,,,,0.0,S,0.0,",S",0.0,",S",0.0,",S",0.0,",S",4.0,",S",0.0,",S",20221220.0,",,S",20221214.0,"+,,S",0.7,",S,20,",22.9,",S,14,+",,,276.6,",S",9.41,",S",14.21,",,,S",4.62,",,,S"
121,SF000104560,2021-01,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,388.4,S,170.6,",S",0.0,",S",0.0,",S",0.0,",S",31.0,",S",9.0,",S",20210128.0,",,S",20210123.0,"+,,S",10.1,",S,28,",36.5,",S,23,+",0.0,S,0.0,",S",23.84,",S",30.94,",,,S",16.73,",,,S"
122,SF000104560,2021-02,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,513.2,S,124.8,"4,S",0.0,"4,S",0.0,"4,S",0.0,"4,S",24.0,"4,S",11.0,"4,S",20210222.0,",4,S",20210218.0,"+,4,S",11.5,"4,S,22,",35.1,"4,S,18,+",0.0,S,0.0,"4,S",23.53,"4,S",31.28,"4,,,S",15.79,"4,,,S"
123,SF000104560,2021-03,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,617.0,S,103.8,"2,S",0.0,",S",0.0,",S",0.0,"2,S",29.0,"2,S",4.0,"2,S",20210328.0,",,S",20210307.0,"+,2,S",9.8,",S,28,",33.3,"2,S,07,+",2.0,S,2.0,"2,S",21.99,"2,S",28.86,"2,,,S",15.12,",,,S"
124,SF000104560,2021-04,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,662.5,S,45.5,"2,S",0.0,",S",0.0,",S",0.0,"2,S",27.0,"2,S",3.0,"2,S",20210417.0,",,S",20210418.0,",2,S",8.4,",S,17,",39.4,"2,S,18,",10.6,S,8.6,"2,S",19.71,"2,S",26.87,"2,,,S",12.55,",,,S"
125,SF000104560,2021-05,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,682.6,S,20.1,",S",0.0,",S",0.0,",S",0.0,",S",23.0,",S",2.0,",S",20210522.0,",,S",20210504.0,"+,,S",4.2,",S,22,",33.9,",S,04,+",72.7,S,62.1,",S",16.98,",S",24.23,",,,S",9.73,",,,S"
126,SF000104560,2021-06,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,697.7,S,15.1,",S",0.0,",S",0.0,",S",0.0,",S",21.0,",S",0.0,",S",20210605.0,",,S",20210621.0,"+,,S",3.0,",S,05,",29.8,",S,21,+",158.5,S,85.8,",S",15.98,",S",23.42,",,,S",8.53,",,,S"
127,SF000104560,2021-07,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,0.3,S,0.3,",S",0.0,",S",0.0,",S",0.0,",S",14.0,",S",0.0,",S",20210706.0,",,S",20210731.0,",,S",0.6,",S,06,",26.8,",S,31,",337.9,S,179.4,",S",12.55,",S",20.59,",,,S",4.52,",,,S"
128,SF000104560,2021-08,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,1.1,S,0.8,",S",0.0,",S",0.0,",S",0.0,",S",16.0,",S",0.0,",S",20210829.0,",,S",20210804.0,"+,,S",0.4,",S,29,",27.6,",S,04,+",484.5,S,146.6,",S",13.63,",S",21.3,",,,S",5.96,",,,S"
129,SF000104560,2021-09,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,5.4,S,4.3,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",19.0,"1,S",0.0,"1,S",20210907.0,",1,S",20210924.0,"+,1,S",2.7,"1,S,07,",30.6,"1,S,24,+",574.5,S,90.0,"1,S",15.38,"1,S",22.81,"1,,,S",7.94,"1,,,S"
130,SF000104560,2021-10,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,49.3,S,43.9,",S",0.0,",S",0.0,",S",0.0,",S",23.0,",S",3.0,",S",20211018.0,",,S",20211011.0,",,S",4.7,",S,18,",35.7,",S,11,",627.6,S,53.1,",S",18.04,",S",25.47,",,,S",10.6,",,,S"
131,SF000104560,2021-11,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,78.2,S,28.9,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",28.0,"1,S",0.0,"1,S",20211103.0,",1,S",20211101.0,",1,S",7.7,"1,S,03,",32.0,"1,S,01,",641.2,S,13.6,"1,S",18.86,"1,S",25.38,"1,,,S",12.34,"1,,,S"
132,SF000104560,2021-12,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,133.0,S,54.8,",S",0.0,",S",0.0,",S",0.0,",S",30.0,",S",0.0,",S",20211203.0,",,S",20211231.0,",,S",9.8,",S,03,",30.8,",S,31,",647.9,S,6.7,",S",19.88,",S",25.25,",,,S",14.51,",,,S"
133,SF000104560,2022-01,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,296.4,S,163.4,"2,S",0.0,"1,S",0.0,"1,S",0.0,"2,S",29.0,"2,S",12.0,"2,S",20220103.0,",1,S",20220123.0,",2,S",10.8,"1,S,03,",43.1,"2,S,23,",0.0,S,0.0,"2,S",24.01,"2,S",31.28,"2,,,S",16.73,"1,,,S"
134,SF000104560,2022-02,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,476.0,S,179.6,",S",0.0,",S",0.0,",S",0.0,",S",28.0,",S",18.0,",S",20220217.0,",,S",20220207.0,"+,,S",10.8,",S,17,",38.2,",S,07,+",0.0,S,0.0,",S",24.75,",S",32.66,",,,S",16.84,",,,S"
135,SF000104560,2022-03,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,599.6,S,123.6,"4,S",0.0,"2,S",0.0,"2,S",0.0,"2,S",28.0,"2,S",10.0,"2,S",20220315.0,",2,S",20220312.0,",2,S",10.2,"2,S,15,",39.1,"2,S,12,",5.7,S,5.7,"2,S",22.65,"4,S",29.99,"2,,,S",15.31,"2,,,S"
136,SF000104560,2022-04,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,623.8,S,24.2,",S",0.0,",S",0.0,",S",0.0,",S",22.0,",S",3.0,",S",20220427.0,",,S",20220420.0,",,S",6.0,",S,27,",35.1,",S,20,",49.5,S,43.8,",S",17.68,",S",24.54,",,,S",10.82,",,,S"
137,SF000104560,2022-05,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,642.2,S,18.4,"2,S",0.0,",S",0.0,",S",0.0,"2,S",19.0,"2,S",3.0,"2,S",20220521.0,",,S",20220517.0,",2,S",4.4,",S,21,",34.3,"2,S,17,",133.5,S,84.0,"2,S",16.16,"2,S",23.84,"2,,,S",8.48,",,,S"
138,SF000104560,2022-06,-34.083,21.25,116.0,"RIVERSDALE, SF",,,,,,,,,,,,,649.7,S,7.5,",S",0.0,",S",0.0,",S",0.0,",S",19.0,",S",0.0,",S",20220616.0,",,S",20220609.0,"+,,S",0.2,",S,16,",29.6,",S,09,+",245.0,S,111.5,",S",14.87,",S",23.45,",,,S",6.29,",,,S"
